¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(380.67, 14.65, 268.62) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30103
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.84513
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323671
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796002
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330712
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980463
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44396
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78543
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1517
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07492
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29834
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31794
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94763
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60058
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72331
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.89732
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.86858
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.8426
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.81935
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.5047
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.5286
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.55535
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58494
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.61742
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.51469
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.50174
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34012
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.814064
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353947
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00715
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44855
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79034
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18627
µ(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71708
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49514
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40521
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05244
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74279
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88449
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.94076
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.91198
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.88596
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.86268
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.36077
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.17715
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02068
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.04961
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.14342
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24096
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.33889
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.37292
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355694
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831462
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376291
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03284
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45342
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79556
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21584
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74965
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69774
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49158
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15628
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88562
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04031
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.98707
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.95825
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.9322
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.90889
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31929
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15764
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00536
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00263
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.0959
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.19286
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.2876
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.38474
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370591
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84818
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.397736
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05749
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45859
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80108
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2455
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78231
»(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42387
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57699
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24326
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01378
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19075
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.03629
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00743
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.98134
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.958
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30247
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.14266
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.99441
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.95842
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.05117
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.14632
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23921
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.33581
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.17085
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384871
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864208
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418258
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0811
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46404
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80692
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27523
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81506
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64699
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66136
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32103
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10681
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26947
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80711
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.77627
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.03342
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.01005
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28864
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.13447
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.98633
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.91695
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00922
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.10132
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.19371
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28979
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.38965
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398526
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879536
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437843
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10279
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46978
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81307
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30503
È(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84789
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87256
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74471
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39776
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.46373
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.27099
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.8644
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.83351
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.80567
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.44443
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28244
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.12917
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.98112
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.87818
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.97001
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.05912
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.15104
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.24664
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.346
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.9805
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411547
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894157
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456477
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12341
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4758
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81952
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33489
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88081
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35215
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82691
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47343
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.37446
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.17444
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.40551
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.52525
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.60879
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.43861
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.12677
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.97875
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.84211
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.9318
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.0197
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.11118
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.20632
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.30522
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.4241
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423923
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908057
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474148
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14296
Ó(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48212
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82628
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36481
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98101
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39144
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90793
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58038
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.22553
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.19252
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93946
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.9109
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.60368
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.43913
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.28051
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.12727
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.97924
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.83626
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.89552
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.98302
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.09671
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.21635
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.34035
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.46882
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435651
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921229
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490835
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16143
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48873
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83335
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39479
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20719
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45729
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98772
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31323
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.26576
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.23689
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.00273
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.97412
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64586
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.48119
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.96906
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.16843
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.01998
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.87658
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.91442
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02633
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.14237
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.26266
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.38733
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.51648
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446719
Ä(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933664
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.506529
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17327
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49562
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84073
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42482
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44299
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52146
(380.66, 14.63, 268.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06623
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.36779
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.31601
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.1006
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.06913
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.04045
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.74634
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.58009
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.41949
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.26434
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.11447
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.96969
(380.66, 14.63, 268.73) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.96163
