¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(401.41, 12.35, 331.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003747
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473244
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848838
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281893
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761072
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27788
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81241
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40737
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17398
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08129
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14646
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8541
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17287
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35127
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985748
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27827
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599695
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890872
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175415
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482575
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871674
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307137
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789088
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29936
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83628
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43403
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1862
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09542
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20881
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87449
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20341
¥(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40159
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985715
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280251
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601892
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898995
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184181
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497172
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894564
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332392
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817096
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32099
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8603
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45139
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19815
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11037
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27337
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8955
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23158
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44917
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987392
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28204
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603837
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907209
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193011
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517993
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917449
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357706
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845172
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34274
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87853
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46654
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20984
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13159
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3395
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91472
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25735
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51593
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988805
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283618
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605554
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915526
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202001
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538829
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940322
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38298
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873284
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36169
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89222
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48178
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22124
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1524
¡(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40839
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93212
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28069
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59284
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990104
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285005
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607071
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923968
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211063
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55963
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963258
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408308
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893112
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37411
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90598
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49713
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23238
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17272
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48009
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9477
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30159
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6837
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991159
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286172
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608351
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932474
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220263
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580452
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986155
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433625
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904426
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38661
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91981
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51258
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24323
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19262
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52415
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96143
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32001
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79811
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992057
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287141
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609415
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941122
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22991
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601231
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009028
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442297
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915808
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39917
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93374
œ(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52809
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25382
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21202
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53426
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9733
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33596
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9089
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992747
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28789
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61025
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949831
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248895
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622047
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026011
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442678
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927254
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41181
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94774
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5437
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26411
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23093
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5428
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9833
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34941
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63294
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993279
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288459
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610871
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95867
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267811
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642806
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026312
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443036
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934946
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42449
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96184
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55939
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27413
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24939
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54971
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99144
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36145
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68485
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993604
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288819
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611271
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964792
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286732
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646313
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02662
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443378
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941038
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43725
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97599
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57517
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28384
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26731
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55504
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99769
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37184
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73303
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993721
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288994
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611434
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964995
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298184
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646595
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026887
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443666
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946929
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45007
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99019
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59103
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29327
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28338
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55876
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01091
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38077
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77744
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993685
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288912
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611378
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964914
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29841
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646797
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027132
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443928
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952669
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.463
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00451
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60699
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3024
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29081
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56088
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0946
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39351
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81801
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993431
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288668
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611102
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954252
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298598
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647001
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027358
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446248
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958179
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47592
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0189
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62303
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31121
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29773
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56135
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1811
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40366
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88809
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993013
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288188
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609642
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942007
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298749
(402.97, 12.39, 331.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647168
