¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(425.20, 9.59, 363.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819234
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89313
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25014
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62821
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04738
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50493
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99367
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64426
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81796
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475985
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684893
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908799
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149347
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40839
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6881
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990967
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320007
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678652
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071001
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502016
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977596
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47364
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9915
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50103
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96688
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47407
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02816
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58227
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93069
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31584
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72514
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1609
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62563
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17526
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86219
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03164
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465767
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673973
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897096
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13676
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394806
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673403
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975092
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3027
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659775
†(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050329
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479259
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952445
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4674
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9846
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47037
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93364
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43788
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98858
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61894
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02913
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41998
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83547
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27797
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75013
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38288
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08804
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455656
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663168
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885494
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124269
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381394
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658903
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959363
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285605
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641076
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029871
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456768
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927559
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44934
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97801
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44059
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90135
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41141
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00486
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62543
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13054
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52726
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94921
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39875
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93396
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5979
(425.13, 9.55, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32227
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041901
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31122
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600594
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912145
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248574
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561343
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918544
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41821
ˆ(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97263
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86681
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83286
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80891
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97686
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054969
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333965
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624988
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938466
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276245
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582757
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02838
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53988
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10811
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98784
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01259
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98118
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07876
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064609
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346294
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649583
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964995
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296564
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667179
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14053
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66426
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45877
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23457
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19592
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03287
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20899
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074286
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3567
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660954
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989599
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331599
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770794
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25498
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79138
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09928
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44387
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30371
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08599
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34073
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083981
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367136
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672187
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001735
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418736
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876452
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37188
‚(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9213
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50225
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61834
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35452
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14061
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43353
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093668
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377575
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683451
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025488
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476574
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97673
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49121
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05414
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92833
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67192
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40674
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22799
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49457
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103383
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388017
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694722
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078056
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534774
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0415
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60676
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3817
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13721
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74765
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46032
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34426
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5564
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113135
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398511
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712266
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130915
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593368
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10671
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67982
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72491
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18411
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8494
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56131
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40649
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.619
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122868
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408994
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760448
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184084
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652286
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17239
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75343
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96968
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6842
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95325
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6531
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50406
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69607
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132617
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419505
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80883
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237488
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711525
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23847
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78354
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07446
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57155
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1035
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69305
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60289
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7589
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142392
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463632
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857455
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291187
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771111
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30496
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78515
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1742
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63015
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22222
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7347
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70305
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79565
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152164
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507984
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906255
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34514
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831029
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37026
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78686
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2686
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80474
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41298
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77799
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79455
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84702
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185564
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552484
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955252
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399278
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891229
ƒ(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37195
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78872
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35741
(425.07, 9.52, 363.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98411
