¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(420.39, 8.55, 365.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79795
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480556
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824488
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212969
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645696
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238689
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845857
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40151
‘(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02814
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14809
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16109
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61403
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13857
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14216
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.15784
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.1278
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.10027
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.07522
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.05264
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.03252
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915669
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057723
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209026
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370488
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543144
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728158
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926848
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140788
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371728
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621717
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891057
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179784
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494944
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842059
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2335
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672495
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269381
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896507
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45423
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09431
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29863
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15048
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60266
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10978
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1751
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37105
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34031
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31211
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28644
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26327
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.24259
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920857
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063273
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214911
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376792
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549895
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735368
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934628
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14913
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380765
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631486
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903428
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193252
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509653
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861032
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254471
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69963
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300458
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948063
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51421
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16197
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45272
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14128
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59285
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08238
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14341
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.59249
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.56102
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.53213
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.50579
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.48199
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.46072
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926207
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06891
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220981
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383248
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556767
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742769
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942568
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157704
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389967
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641519
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914743
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207018
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52469
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880374
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275826
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727093
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331898
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00059
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57543
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23111
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6104
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13359
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58456
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06986
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11333
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.82257
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.79032
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76069
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.73366
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7092
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68731
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.93166
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074715
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227145
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389841
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563824
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750317
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950665
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166451
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399445
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651785
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925881
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221111
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540079
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900129
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29764
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754827
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363705
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0499
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63799
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30178
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6772
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12738
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57793
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06267
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08479
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.06171
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.02865
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99825
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.97048
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.94534
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.92278
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937218
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080643
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233438
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39655
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571022
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758062
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958973
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175376
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409114
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662245
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937254
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235468
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558276
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920222
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319878
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782916
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395897
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09459
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7019
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37405
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67854
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12297
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5728
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05717
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31214
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47923
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23198
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16759
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.942902
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.086683
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.239883
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403438
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578388
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765939
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967445
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184528
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418985
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672941
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948893
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249826
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576876
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940706
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342552
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811339
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428473
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12199
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76716
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.35815
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.36972
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.35392
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.33985
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.32751
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31688
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60934
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39965
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948696
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092855
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.246467
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410465
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585881
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77398
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976091
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193862
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429033
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683857
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960772
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26279
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595835
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961568
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36563
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840054
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461434
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14969
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83381
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.24622
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.2577
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.24208
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.22817
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.21597
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.20546
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.19665
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18952
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18406
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18028
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17817
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17773
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954637
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099134
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253164
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417602
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59355
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78218
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984948
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203382
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43935
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695045
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972947
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275234
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615121
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982841
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389166
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869091
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494785
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17775
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90188
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.34321
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.34098
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.30919
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.27925
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.25115
(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.22486
