¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(338.91, 6.88, 312.53) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.597088
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934291
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277281
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652613
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.065018
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902315
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02507
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15239
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28457
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42183
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56437
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71249
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86646
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02658
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19323
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3667
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59237
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88194
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24741
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91494
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859753
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049391
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261477
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489983
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733781
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997449
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283738
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596113
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932724
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275568
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650735
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062951
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840039
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961063
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08661
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21694
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35221
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49272
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6387
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79042
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94825
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11237
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28324
Á(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46117
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65262
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94691
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06546
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857517
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046832
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255816
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483874
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727992
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991174
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276915
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588192
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931301
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274016
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649035
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06108
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779581
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898968
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02284
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15137
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28479
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42332
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56724
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71684
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87237
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03411
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20246
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37779
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56041
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75079
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31936
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855335
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044497
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250192
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477809
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722255
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984958
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270157
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580817
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922637
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272624
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647509
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059401
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721026
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838814
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961017
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08782
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21943
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35609
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49805
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64554
·(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7989
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95837
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12436
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29711
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50116
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72344
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99939
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853209
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042222
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244812
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471786
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716573
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9788
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263463
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573514
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912879
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27139
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646157
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057912
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664248
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780514
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901148
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02628
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15615
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29101
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43105
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57656
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75466
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94242
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13857
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34362
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55809
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80169
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11744
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85114
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040007
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242436
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465806
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71069
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972703
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256834
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566285
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904532
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270316
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64498
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056618
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6092
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72402
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84313
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968727
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12259
Ä(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28283
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44981
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62392
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80556
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99522
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19333
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40047
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61715
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91742
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23952
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68823
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849126
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037851
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240123
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459867
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704271
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966667
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250275
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559129
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896698
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269279
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643979
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450094
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582729
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720594
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86402
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01324
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16859
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33039
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49905
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67488
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85837
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04996
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25013
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45944
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72705
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03709
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36583
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19462
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847168
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035757
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237876
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697899
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960692
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243781
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552047
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888943
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258782
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643151
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488728
Î(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624624
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763843
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908672
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05935
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21621
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37965
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55001
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72764
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91303
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10664
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30898
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54574
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8444
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16082
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49654
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85326
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845267
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033722
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235694
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452653
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691576
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954779
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237354
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545038
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881271
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250162
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6425
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443737
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667997
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80859
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954829
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10702
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26551
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4306
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60276
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7823
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96967
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16537
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37284
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66088
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96573
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28881
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63175
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99644
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843422
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031747
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233576
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450376
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685303
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948407
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230997
Ò(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538105
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873683
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241821
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642023
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399845
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634442
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854821
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00255
(338.45, 6.89, 312.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15635
