¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(325.85, 7.56, 366.67) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.05693
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117844
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486785
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892207
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32331
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798586
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32654
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8865
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23529
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60895
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01014
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.48965
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.4649
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.4421
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.42124
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.58312
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16257
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.79456
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.78126
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.77151
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.59797
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.96905
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051717
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247795
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45797
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683829
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927158
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189947
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474653
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784009
©(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121392
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490604
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896409
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328267
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804078
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33263
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89977
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24942
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62405
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02637
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5484
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.70287
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.67952
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.65815
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.78667
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19458
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.11586
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.89046
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.95234
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.89371
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.89108
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053686
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249877
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460214
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686233
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929711
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192743
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47766
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787321
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124991
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494565
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900783
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333409
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809732
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34085
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9139
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26452
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64022
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05741
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60011
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.95208
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.92816
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.90624
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.99864
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.28804
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.88793
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.02341
(325.44, 7.53, 366.51) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.01459
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055648
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251989
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462496
™(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688707
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932404
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195626
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480798
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790725
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128672
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498634
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905266
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338699
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815643
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35248
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92896
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28057
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6574
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10593
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65322
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.2133
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.18875
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.16627
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.21951
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.30809
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057702
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254218
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464869
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691245
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935145
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198599
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484008
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79419
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132496
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502815
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909863
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344177
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821715
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36431
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94486
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29758
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6756
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15575
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70777
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.48732
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.46214
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.43904
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.4498
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.32874
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059813
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256474
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467272
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693828
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937931
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201628
”(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487298
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797772
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136406
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507103
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914573
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349871
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827991
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37635
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96173
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31557
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69829
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20688
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76376
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70347
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.74919
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.72545
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 13.70384
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.34998
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061975
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258768
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46977
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696534
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940819
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204713
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490681
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80148
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140421
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511503
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919423
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355742
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834498
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38854
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9795
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33454
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74633
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25932
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82117
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70739
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.0509
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.02648
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.00424
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.37181
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064204
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261143
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4723
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699246
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943787
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207947
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494137
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805244
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144552
•(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516043
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924397
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361775
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841199
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40088
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99817
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35449
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79561
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31314
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88661
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71226
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.36835
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.34322
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.3203
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.49213
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066455
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263549
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474916
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702059
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946774
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211211
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497694
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809095
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148767
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520629
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929481
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368022
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850859
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41345
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01772
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3754
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84613
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36829
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97692
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73549
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65919
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.67684
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.65321
(325.44, 7.53, 366.51) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 14.7778
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068794
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266043
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477593
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704936
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949891
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214553
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501293
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813039
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153094
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525393
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934698
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374454
ƒ(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862227
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42622
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03828
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41548
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89789
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42478
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02657
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85728
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68785
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16469
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56755
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48681
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071129
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268584
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480303
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707877
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953053
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217951
(325.44, 7.53, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505026
