¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(337.13, 7.53, 341.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817641
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562712
‚(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12863
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76745
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63107
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59797
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65711
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49079
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23324
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85377
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56028
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.09067
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93401
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142213
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366543
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608903
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871512
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156969
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461401
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800382
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176273
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591579
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052751
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562654
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12856
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76737
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78281
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69932
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7708
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15578
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27798
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90902
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.59842
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15389
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933635
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14181
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366108
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608433
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871003
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156414
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461407
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800609
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176526
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591857
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053061
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562602
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12851
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76731
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87219
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80218
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68187
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0992
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32327
ÿ(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96446
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63725
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21768
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933256
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141402
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365667
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607956
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870484
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15585
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461431
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800822
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176761
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592116
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05335
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562556
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12845
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49972
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96282
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90664
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34659
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12837
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36912
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0201
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67677
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28203
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932869
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140987
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365219
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607471
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869959
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155278
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461474
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801019
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176978
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592357
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053618
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562515
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80601
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49298
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95979
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98693
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16196
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15487
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41551
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07592
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71698
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34694
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932477
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140565
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364764
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60698
ÿ(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869426
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154696
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461536
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801204
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17718
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592581
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053868
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562481
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80658
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48626
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92583
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66212
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1809
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18617
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46246
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13191
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7579
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4124
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93208
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140138
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364302
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606481
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868884
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154107
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461615
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80137
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177364
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592786
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054094
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21527
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8072
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47949
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88924
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41386
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20011
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21802
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50995
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18806
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7995
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4784
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931677
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139704
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363835
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605974
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868335
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153508
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461713
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801524
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177532
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592972
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67578
‘(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21583
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80781
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47453
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85013
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17741
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2196
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25041
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55251
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24438
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8418
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54496
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931269
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139264
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363361
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605461
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867777
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152903
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461832
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80166
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177685
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593141
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67584
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21644
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80851
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47527
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80852
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0866
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23936
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28333
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59064
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30084
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8848
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60801
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930855
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138819
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36288
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604941
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867214
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152287
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461969
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801783
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177819
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18106
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675863
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21707
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80925
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4761
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57078
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01775
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25939
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3168
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62882
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35744
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92851
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.67052
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930436
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138367
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362394
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604416
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866642
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151666
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462123
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801891
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177937
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181088
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675907
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21774
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81003
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51274
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33044
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94681
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27969
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35081
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66702
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4143
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.96472
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930011
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13791
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3619
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603881
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866063
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151035
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461849
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801983
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735662
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181092
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675886
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22295
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86728
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60017
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10857
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87387
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30026
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38537
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70525
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47137
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99279
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92958
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137446
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361401
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603341
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865475
¨(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150397
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461151
(336.92, 7.53, 343.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332592
