¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(393.44, 7.05, 360.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.326483
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062156
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340744
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643447
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948383
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274441
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629688
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012643
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309048
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573057
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853968
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15346
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4874
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88965
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32574
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96346
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43778
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06355
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52026
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27115
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13343
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004169
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142001
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.285837
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438796
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601716
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775585
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958612
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154506
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364706
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582122
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815768
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073874
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353464
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657254
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963511
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290853
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647576
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037533
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30425
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567934
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848567
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14769
„(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4768
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87821
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31339
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03605
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45177
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07901
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54123
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58586
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31749
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007865
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146129
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29022
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44349
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606703
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780931
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96567
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162082
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372872
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591073
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826961
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08599
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366575
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67153
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979174
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307883
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666169
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062043
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300393
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563864
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844224
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14309
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46742
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86807
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37328
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11109
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50791
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09632
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56425
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75906
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50862
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011695
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150416
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294778
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448308
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611863
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786418
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973013
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169909
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381258
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600335
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838515
ƒ(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098492
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380107
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686216
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995396
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325505
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68535
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092336
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305659
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560813
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84098
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13964
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45921
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85924
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6571
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18873
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59078
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11545
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78283
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93874
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70709
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015645
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154862
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.2995
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453316
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617215
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792124
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979242
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177986
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389941
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609921
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850398
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111312
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394024
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701335
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012168
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343721
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70522
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123405
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333496
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558775
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838816
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13735
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45617
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85168
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88866
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26902
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6765
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13648
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10176
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12518
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12472
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019724
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159471
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.304375
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458533
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622769
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79806
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98557
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186344
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398882
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620256
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862622
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124497
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408335
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716918
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029472
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362553
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725746
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155197
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362508
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580595
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837756
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13623
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45496
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84541
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9665
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35202
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76513
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20889
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43789
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31871
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2357
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023942
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164265
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309476
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463904
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628479
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804203
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99212
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193584
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408112
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631916
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875183
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138087
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42306
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732931
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04735
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381985
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746962
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184429
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392807
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6123
€(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843862
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13625
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45496
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8404
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04692
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43779
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8568
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42728
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77125
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17926
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35067
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028275
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169177
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3147
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469487
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634452
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810531
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998893
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200849
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417615
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643879
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888081
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152052
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438206
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749366
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065833
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402027
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776545
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214503
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424324
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64541
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878588
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13737
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4562
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83665
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13001
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5264
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95155
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7209
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96021
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29586
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4698
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032767
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174264
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320115
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47523
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640536
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817031
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005874
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208348
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425921
„(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656178
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901366
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1664
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453722
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766285
(395.15, 6.87, 361.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084823
