¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Þ(331.28, 7.72, 366.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63381
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312901
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495378
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691144
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904656
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580978
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842726
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127307
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437722
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777619
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151375
†(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564171
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022457
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534025
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10871
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75081
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4636
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27954
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22164
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22902
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14765
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24411
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07087
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.4706
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.44686
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.42623
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.40869
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.39421
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.697307
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836895
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985798
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.144956
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315427
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498432
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694288
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342015
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583759
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845815
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13065
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441367
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781597
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155738
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569015
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027838
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540065
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11552
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75388
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46708
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28355
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21367
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2198
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19047
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41009
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10884
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.73484
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.71058
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.68945
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.67145
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.65656
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.699338
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839058
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988107
ø(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147423
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318071
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501272
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698425
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344765
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586804
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849065
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134154
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445223
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785857
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160398
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574177
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033566
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546485
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12274
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75748
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47118
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28823
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20666
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21161
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23503
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58085
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14785
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.00918
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.98436
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.96271
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.94424
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.92892
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.701458
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.841316
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990516
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149998
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320831
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504237
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701619
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347745
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589955
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852497
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137929
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449334
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790362
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165382
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579661
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039682
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553333
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13047
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76164
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47588
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29366
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20051
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20455
õ(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28137
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75663
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20806
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.29411
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.2687
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.24651
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.22753
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.21175
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.703669
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.843669
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.993028
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.152685
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323709
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507329
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704948
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350852
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593349
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856179
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14191
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453697
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795111
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170602
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585489
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046132
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560551
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13662
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76629
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48122
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29979
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1953
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19847
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3703
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78374
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40836
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5192
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.56412
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54136
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.52185
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.50559
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.705968
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.846118
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.995641
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155479
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326705
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510544
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708411
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35413
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596893
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860005
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146101
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458255
…(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80015
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17617
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591601
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052954
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568176
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14121
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7715
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48713
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30661
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20163
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23166
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32528
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68399
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61372
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56203
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.87117
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.84781
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.82775
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.81098
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.708358
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.848665
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998357
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.158383
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329817
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513889
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712013
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35758
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600624
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86408
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150501
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463053
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805414
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181958
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598063
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060138
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576198
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14632
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77727
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49669
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32323
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24928
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28714
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32604
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58686
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82421
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60723
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.19046
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.16646
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.14582
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.12851
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.709846
í(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851305
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.001174
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161397
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333046
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517357
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136059
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36122
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604565
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8683
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155154
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46813
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810969
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188101
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604814
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067637
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584637
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15459
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79094
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51421
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3472
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29816
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34401
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32826
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4923
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91852
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6548
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.52262
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.49796
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.4767
(331.05, 7.84, 366.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.45882
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.711157
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.854005
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.004095
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164518
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336392
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520953
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139585
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365016
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608675
(331.05, 7.84, 366.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872777
