¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(392.16, 7.22, 360.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539878
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057081
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262896
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482266
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725764
‚(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016276
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330836
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92703
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59995
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36318
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20553
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12225
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66558
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78676
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9023
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02188
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1457
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27387
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40654
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54389
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68609
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83327
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98565
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14342
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30682
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47297
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004296
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144826
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390093
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92018
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567012
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931551
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129191
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3396
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566115
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843694
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143726
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468908
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90762
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57803
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33822
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17705
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12187
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63455
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7438
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85696
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97411
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09543
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22211
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35384
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49019
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63137
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7775
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92878
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08544
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2476
‚(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0793
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009255
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150135
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572985
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142466
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811206
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001169
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20313
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41825
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679154
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965642
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275615
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612036
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88827
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5562
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31339
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14889
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08942
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60723
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71601
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82873
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9454
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06619
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19123
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32071
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45469
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59338
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73698
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88566
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03956
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19891
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7259
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014361
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262529
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767431
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380566
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878473
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072527
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278965
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521992
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795868
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091678
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412157
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2934
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8691
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53456
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28875
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12102
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05733
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58193
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69035
…(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80259
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91883
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03916
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16373
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29266
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42615
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56431
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70736
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85546
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00877
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79279
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50408
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019582
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433719
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974629
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636138
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947368
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145657
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371735
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633833
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916444
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222089
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553622
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27642
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85005
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51303
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26426
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09338
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02559
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55867
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6667
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77856
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89435
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0143
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13841
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26688
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39991
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5376
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68014
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15035
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86538
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58022
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13489
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615223
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195707
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827314
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01795
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227931
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478982
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749254
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041081
ƒ(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357017
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754217
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2596
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83106
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49164
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23992
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06608
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99419
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53744
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64514
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75662
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87205
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99157
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11531
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2434
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37598
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51322
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28307
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94353
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66254
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29483
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8079
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432155
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895497
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09028
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330816
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589575
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868479
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169953
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496748
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739218
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24298
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81225
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47037
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21576
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03904
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96312
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51824
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62556
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73675
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85184
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97101
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0944
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22207
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35429
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36226
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02696
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99299
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463816
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012787
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685508
ˆ(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965281
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188924
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436859
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703689
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991618
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303225
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641438
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724354
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22648
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79355
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44927
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19179
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01229
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93241
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50102
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60804
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71891
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83374
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95258
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07563
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4671
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44602
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1155
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642669
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231071
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845345
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052862
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29062
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546185
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821484
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118902
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441133
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257205
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709619
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21019
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77497
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42829
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16797
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98586
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90204
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48575
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59256
(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70319
