¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(353.29, 9.36, 316.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722131
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79736
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09535
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68193
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75983
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.360004
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.44526
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.535496
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.631144
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.732682
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.840653
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.955664
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.078403
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.209652
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.3503
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.501367
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096855
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288756
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496522
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722161
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968063
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236993
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532379
Æ(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85817
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21929
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62175
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07307
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582519
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092053
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454699
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848952
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.275
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72659
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82038
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47462
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49443
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.350245
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.434956
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.524601
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.619606
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.720444
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.82765
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.941823
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.063642
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.193876
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.333404
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.483226
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.644497
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265726
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471598
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695082
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93856
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204725
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496877
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819006
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175859
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57331
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018658
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520965
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03164
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389313
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778003
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20185
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65819
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5592
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96011
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23991
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.340661
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.424837
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.513904
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.608279
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.708432
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.814891
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.928245
Ğ(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.049165
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.178409
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.316841
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.465449
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.62537
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243161
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447179
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668607
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90968
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17316
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462238
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780776
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133469
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526057
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965589
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461033
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973026
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325958
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709256
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12702
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58398
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31086
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64874
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99556
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.331249
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.414903
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.503403
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.597163
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.696646
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.802373
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.914927
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.034968
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.163244
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.300608
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.448031
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.606633
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221075
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423283
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642659
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881442
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14231
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42837
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743428
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092098
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479928
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913902
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402659
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916279
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264573
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6427
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05461
»(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50489
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09634
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35388
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.761
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.322009
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.405152
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.493097
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.586255
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.685084
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.790095
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.901867
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.02105
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148381
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.284701
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.430969
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.588284
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199459
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399899
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617306
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85383
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112127
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395268
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706952
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051692
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434976
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863554
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345872
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861205
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205117
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578282
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984544
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42843
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05922
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0743
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53568
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.31294
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.395582
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.482986
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.575555
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.673743
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.778056
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.889063
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.007407
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.133816
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.269117
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.414256
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.570317
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178291
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377016
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59246
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826822
Î(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08267
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362965
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671369
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012298
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391122
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814429
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290493
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807875
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14749
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515897
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916752
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39135
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02388
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8376
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31921
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.304041
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.386194
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.473067
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.56506
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.662622
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.766253
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.876513
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.994038
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.119545
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.253853
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.397891
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.552728
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157563
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35465
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568214
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800461
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053854
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331361
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63661
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973822
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34832
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766568
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236589
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756176
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091757
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455539
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85116
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35939
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99036
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79897
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11103
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.295311
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.376984
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.463339
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.55477
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.651719
É(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.754683
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.864213
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.980938
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.105567
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.238903
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.381867
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.535513
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13732
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332747
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544494
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774681
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025695
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300541
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602668
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936319
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306638
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719953
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184129
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706131
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037787
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397115
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80585
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32897
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9586
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76233
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69598
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.286748
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.367953
(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.4538
