°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú (379.80, 10.23, 325.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17198
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88827
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22183
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.088778
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.263803
ã!(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.452138
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.655326
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.875156
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.113718
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.373464
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.657299
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.968679
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.311764
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.691586
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.114308
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.587557
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.120871
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.684903
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4884
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7687
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02085
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.083755
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.258405
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.446322
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.649045
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868351
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10632
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.365397
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.648468
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.958973
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.301047
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.679692
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.101039
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.572655
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.082904
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.629664
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42125
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6654
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82103
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.078751
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.253028
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.440529
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.642787
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.861573
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.098955
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.357366
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.639677
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.949311
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.290379
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.667857
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.087832
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.552892
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.034546
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39125
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35442
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56456
ã!(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61082
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.073764
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.247669
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.43476
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.636554
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.854821
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.09162
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349368
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.630924
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.939692
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.279761
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.656078
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.074694
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.510232
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.986846
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3403
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28787
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46399
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37705
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.068798
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.242335
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.429013
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.630349
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.848101
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.084318
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.341407
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.622212
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.930121
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.269196
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644361
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.044879
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.468128
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.939818
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28969
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22166
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36769
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23117
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.063852
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.237021
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.423291
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.62417
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.841408
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.077048
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.333482
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.613542
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.920595
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.258685
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.629153
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.007464
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.426575
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.895123
… (379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23937
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15578
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28756
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09126
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.15039
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.10837
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.08515
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.06378
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.04426
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.02675
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.011
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.99716
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.98505
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.97486
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.97602
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.058927
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.231731
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.417594
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.618019
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.834748
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.069813
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.325596
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.604913
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.911118
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.248228
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.595705
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.970523
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.386589
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.851029
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18947
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09028
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20798
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95283
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.06008
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.96795
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.94134
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.91961
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.89974
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.88173
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.8655
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.85115
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.83855
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.82772
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.81873
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.81761
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.87504
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.054025
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.226465
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.411923
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.611897
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.828118
  (379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.062612
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.317749
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.59633
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.901689
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.225528
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.56267
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.93448
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.347619
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.807527
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1399
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02512
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12891
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81592
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.98372
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.91013
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.8853
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.86403
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.84457
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.82694
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.81117
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.79715
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.78493
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.77454
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.76584
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.76455
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.81252
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.049143
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.221222
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.406279
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.605803
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.821522
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.055447
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.30994
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.58779
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.891002
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.195827
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.530046
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.89981
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.309154
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402445
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09067
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96037
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05043
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6805
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.98701
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.91272
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.88803
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.86696
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.84774
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.83031
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.81472
€ (379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.80089
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.78888
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.77867
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.77019
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.769
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.8177
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.044285
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.216005
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.400662
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.599741
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.814959
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.048319
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.302174
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.579296
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.864171
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.166486
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.498954
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.865579
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.271192
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360106
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0418
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89597
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97246
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54665
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 12.07361
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.97743
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.95098
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.93
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.91087
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.89353
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.87803
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.8644
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.85254
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.84243
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.83411
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.83357
(379.40, 10.13, 325.66) (351.51, 3.18, 321.46) (0.81, 2.16, 0.81) Human 11.89459
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.039451
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.210814
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.395073
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.593708
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808427
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.041229
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.29445
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.56293
(379.40, 10.13, 325.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.837657
