¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (420.33, 14.09, 323.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57333
‰ (420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.509591
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.633801
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.825956
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06772
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36228
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75521
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31096
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0602
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.0696
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.0762
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08609
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.09929
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.13509
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.14723
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.788619
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.804772
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.821537
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.838929
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.856966
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.87996
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.916862
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.955169
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.994948
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.036272
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.079217
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.123869
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.206149
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.296716
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.39307
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.561857
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.339021
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.454673
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.576298
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.774381
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.376324
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.395315
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.415514
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.436936
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.4596
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.483522
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91198
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92167
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.93466
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.768386
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.784216
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.800648
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.817699
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.835384
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.861406
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.897763
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.935501
™ (420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.974684
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.015383
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.057675
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.104211
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.188515
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.27803
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.373234
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.564344
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.288086
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.401424
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.520568
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.724147
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.999611
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.016277
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.034074
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.053016
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.073117
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 7.094398
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.75341
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.14828
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.748745
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.764264
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.780377
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.797099
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.814445
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.843359
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.879192
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.91638
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.954988
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.995085
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.036745
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.087952
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.17132
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.259814
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.353905
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.566716
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.238671
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.349785
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.466549
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.675222
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.660425
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.67512
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.69088
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.707718
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.725649
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.744685
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6003
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.60962
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.729679
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.744899
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.760704
 (420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.777109
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.794131
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.825808
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.861134
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.897792
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.935845
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.975361
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.016411
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.072095
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.154554
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.24206
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.33507
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.568972
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.190724
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.299702
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.414181
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.627563
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.353467
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.366482
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.380504
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.395545
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.411617
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.42873
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45251
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.46166
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.711172
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.726104
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.741614
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.757715
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.775159
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.808742
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.843577
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.879724
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.917242
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.956197
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.996659
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.056631
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.138209
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.224756
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.316721
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.571109
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.144196
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.251122
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.363405
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.581137
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.074399
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.08597
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.098496
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.111991
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.126461
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 6.141918
– (420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.30988
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.31886
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.69321
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.707867
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.723092
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.7389
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.759019
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.792149
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.826512
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.862164
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.899165
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.937579
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.977476
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.041554
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.122278
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.207895
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.298847
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.573129
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.099044
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.203997
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.314171
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.535911
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.81963
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.829953
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.841187
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.853341
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.866422
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.880439
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.89541
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1811
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.675779
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.69017
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.705121
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.720649
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.743326
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.776019
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.809925
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.8451
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.881602
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.919494
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.958844
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.026857
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.106752
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.191469
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.28144
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.575029
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.055219
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.158276
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.266424
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.491848
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.586144
› (420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.595384
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.605492
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.616476
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.628345
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.641109
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.654777
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04821
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.658866
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.673
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.687689
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.702945
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.72807
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.760341
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.793806
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.828521
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.864542
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.90193
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.940753
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.012532
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.091625
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.175468
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.281352
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.576811
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.012684
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.113917
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.220118
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 5.448919
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.371426
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.379718
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.38884
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.398802
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.409609
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.421269
(420.51, 14.14, 322.71) (413.20, 9.73, 303.94) (3.22, 0.70, 3.34) Tools 5.433794
(420.51, 14.14, 322.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92009
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.642459
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.656346
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.670781
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.685777
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.713242
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.745106
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.778146
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.812416
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.847972
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.884875
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.924574
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 2.998575
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.076889
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.159887
(420.51, 14.14, 322.71) (412.94, 8.53, 306.06) (2.93, 2.53, 2.83) Tools 3.282749
(420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 4.879853
› (420.51, 14.14, 322.71) (414.00, 8.57, 303.95) (3.14, 2.68, 3.13) Tools 4.971399
