¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(437.90, 13.96, 295.63) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 6.19527
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45129
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12433
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16129
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635043
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88632
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179851
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528898
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914854
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347245
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940761
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606453
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22508
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90373
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.793
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65816
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63691
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87364
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56746
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45281
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31801
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639034
¢(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890621
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183493
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532074
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918379
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354836
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949471
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633683
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24242
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92353
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82365
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72094
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68991
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96088
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66789
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80589
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47324
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64296
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894869
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18953
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534965
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921575
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361725
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957458
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645491
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25939
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9429
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8534
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78059
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7428
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0483
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76802
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19479
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69816
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646788
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899037
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195387
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537519
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924424
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367945
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964598
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638714
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.276
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96183
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88228
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8261
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79923
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13586
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86785
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82134
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81701
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650576
¯(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903116
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201066
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539824
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926953
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373438
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970923
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631198
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29213
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98029
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91031
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8715
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86539
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24414
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96726
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39955
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93324
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654267
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907121
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206511
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541815
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929187
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37825
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976462
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623032
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30793
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99828
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93739
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9167
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93113
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.339
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06628
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5148
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34233
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657906
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911066
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211806
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543522
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931063
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382366
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981197
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614124
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3233
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01829
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96358
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96177
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99639
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41836
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1648
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62839
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47943
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661476
¼(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914916
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216896
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548826
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932625
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385767
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985135
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604607
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33822
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03961
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97614
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00667
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06114
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49717
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26275
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74032
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53876
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664934
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918693
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221759
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554203
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933836
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388482
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977586
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594347
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35277
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06013
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97892
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05132
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12539
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57544
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36013
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85039
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2976
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668327
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922654
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226483
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559365
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934757
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390449
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968077
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583475
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35097
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07979
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98092
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09583
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18909
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62433
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44377
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95854
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04481
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671675
±(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926751
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230968
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564293
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93533
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391753
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957966
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57192
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33665
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09861
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98222
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10331
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2475
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67006
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52139
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91943
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79861
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674939
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930669
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235234
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568988
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936272
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392334
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947313
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559681
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3213
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1166
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98275
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1045
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26984
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71353
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59816
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81851
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55874
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678121
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93445
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239347
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573517
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941241
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39217
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936052
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546837
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30509
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13369
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98257
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10417
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29165
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75468
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67406
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71902
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.325
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6812
·(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937973
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243245
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577756
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945952
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389536
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924261
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533319
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2879
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13773
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98165
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10241
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31289
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79346
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74894
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62093
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00095
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25027
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68422
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941362
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24691
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581831
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950429
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378675
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911894
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519164
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26978
(437.81, 13.98, 296.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13631
