¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(337.86, 7.02, 315.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27458
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585513
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724588
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870099
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022388
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181946
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349267
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638933
(337.46, 7.03, 315.97) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.35445
(337.46, 7.03, 315.97) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.52888
(337.46, 7.03, 315.97) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.52053
(337.46, 7.03, 315.97) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.38541
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.0672
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.59669
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679285
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16241
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300836
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39202
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486882
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582506
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679241
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779901
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884664
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993802
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107506
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226112
‹(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349782
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478979
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613949
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754992
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902603
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057159
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21914
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389053
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960332
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.89769
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.72725
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.72023
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.83391
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.35422
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65857
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136675
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24295
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326867
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414021
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504594
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598767
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696703
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798631
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90477
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015305
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130551
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250739
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376172
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507134
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644038
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787189
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937014
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093952
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258464
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682379
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307756
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.90145
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.91214
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.74693
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.12
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637922
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13947
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203307
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262337
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340827
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42908
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520775
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61613
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715355
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818614
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92613
†(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038214
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155055
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276929
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404116
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536994
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675925
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821248
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973412
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132833
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421658
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008462
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.67468
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.67712
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.51102
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637514
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118351
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174769
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23316
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293591
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356175
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445207
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538079
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634694
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735231
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839897
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948908
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062524
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181015
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304647
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433738
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568625
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709717
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857306
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01191
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176665
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72836
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36137
(337.46, 7.03, 315.97) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.45044
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98283
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09132
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147103
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204856
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264643
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326563
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390633
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462481
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5566
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65449
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756437
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862535
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973092
ü(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08837
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2086
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33409
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465152
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602127
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745441
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89545
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05258
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465743
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059649
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744722
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987079
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065128
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120303
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17743
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236581
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29784
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361238
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426923
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494934
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57635
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675637
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778971
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886609
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998806
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115767
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237842
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365232
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498403
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637595
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783231
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935745
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219079
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777435
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418717
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98697
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039742
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094374
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150916
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20945
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270049
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332772
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397738
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465054
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534818
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60705
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6981
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802959
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912209
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026067
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144859
†(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268811
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398245
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533561
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675078
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823196
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98696
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512966
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114565
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809228
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962934
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015148
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069221
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125175
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183131
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243123
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305236
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36956
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436166
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505179
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576708
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650781
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727573
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828414
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939367
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054999
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175671
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301595
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433202
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570794
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714737
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865425
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264606
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830225
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480426
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939664
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991346
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044896
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100315
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1577
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217084
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278587
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342286
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408234
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476531
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547353
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620682
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696707
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775506
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857221
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968151
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085691
ƒ(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208295
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336357
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470184
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610161
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756633
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031047
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563841
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173873
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917126
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96835
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021375
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076239
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133072
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19191
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252839
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315907
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381239
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448914
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518979
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591599
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666859
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744917
(337.46, 7.03, 315.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825832
