¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(326.06, 7.58, 368.38) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.05691
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.91618
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.9059
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.89786
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.89205
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.88847
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.88711
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.88797
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421858
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622474
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832134
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067485
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322064
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596809
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894226
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217194
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558146
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800472
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058268
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333073
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626546
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940619
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28207
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96261
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.60505
À(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.54241
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.59792
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.65583
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.9321
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.91286
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.89587
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.88115
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.86868
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.85844
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.85043
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.84464
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.84107
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.83972
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.84058
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424209
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621377
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841346
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078565
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333982
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609726
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908215
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232378
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551857
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793735
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051133
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325462
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618446
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931926
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26817
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94193
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.58894
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.5309
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.58629
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.64408
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.88691
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.86772
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.85079
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.83612
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.82368
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.81348
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.8055
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.79973
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.79618
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.79483
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.7957
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424248
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630129
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851748
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089758
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346065
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622747
µ(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922352
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247709
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546019
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787563
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044566
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318489
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611003
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923987
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25963
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89596
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55351
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.52115
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.57644
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.63412
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.84419
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.82506
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.80819
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.79356
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78116
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.77099
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.76303
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75729
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75375
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75241
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75328
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428926
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639937
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862233
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101069
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358214
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635915
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936619
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263258
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540691
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781943
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038615
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312135
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60421
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91675
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2481
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88827
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49127
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.51315
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.56836
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.62595
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.80392
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.78485
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.76803
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75344
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.74108
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.73094
«(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.72301
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71728
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71375
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71242
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71329
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431331
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649008
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872852
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112464
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370526
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649198
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951045
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278913
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535915
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776884
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033213
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306383
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598093
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907047
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2368
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94701
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42796
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.5069
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.56205
(325.17, 7.46, 368.42) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 12.61957
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.76604
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.74702
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.73024
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.7157
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.70337
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69326
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.68535
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.67964
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.67613
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.6748
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.67567
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433739
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651617
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883573
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123996
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382964
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662649
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965583
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294746
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531648
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772328
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028383
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301259
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590062
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897221
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2263
¹(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00601
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36368
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.80109
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.77531
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.75181
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.73058
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71161
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69487
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.68037
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.66807
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.65799
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.6501
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.64441
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.6409
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.63958
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.64045
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436208
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654234
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888666
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135633
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395482
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6762
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98027
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30148
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527884
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768331
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024137
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294757
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581539
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888136
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21655
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06525
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29848
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.76782
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.7421
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71866
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.69748
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.67855
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.66186
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.64738
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.63512
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.62506
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.6172
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.61152
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.60802
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.60671
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.60758
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43867
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656914
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891497
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144375
­(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408175
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689892
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995157
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298382
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524618
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764879
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01902
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287386
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57369
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879748
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20759
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12474
(325.17, 7.46, 368.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24992
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.7369
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.71123
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.68784
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.66671
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.64782
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.63117
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.61673
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.6045
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.59446
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.58661
(325.17, 7.46, 368.42) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 14.58095
