¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(408.31, 6.84, 365.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16273
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20635
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98491
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04939
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74091
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134631
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666372
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27074
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95627
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60083
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30036
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31783
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93518
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61485
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117259
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646452
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24817
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93172
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63495
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39287
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21547
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82277
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49086
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099299
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625751
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22471
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90604
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61374
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36866
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17117
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74376
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37069
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08069
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604269
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2004
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88414
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59171
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34364
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16528
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73741
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36371
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061517
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58206
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17525
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86106
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56896
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31772
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15953
„(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73109
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35677
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041773
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559086
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1492
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83686
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54539
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29091
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15381
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72484
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34993
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02139
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535368
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12236
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81155
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52115
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2633
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14819
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71869
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35146
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000486
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510931
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09473
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7851
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49612
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24684
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14264
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71262
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36454
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978989
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485794
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0663
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75765
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47041
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23768
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13715
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70664
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37753
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956953
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459978
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03892
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7291
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44398
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22716
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13175
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70072
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39034
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934394
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433533
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01311
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69953
ƒ(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41686
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21523
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1264
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70237
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40308
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911282
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406385
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986431
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66895
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38909
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20199
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12114
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71374
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41564
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887685
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378616
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95888
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63738
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36066
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18736
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.116
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72496
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42811
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863605
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350241
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930472
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60483
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33158
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17136
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11087
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73607
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44041
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839018
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321245
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901257
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57139
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30506
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15405
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10905
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74107
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43766
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813955
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291709
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871216
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53703
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.289
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1259
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09813
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72748
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42259
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788479
…(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261557
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840391
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50028
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25457
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08205
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07719
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71376
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40742
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762502
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230798
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805382
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45806
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21583
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03728
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03583
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69993
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39212
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732618
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197511
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767775
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4151
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17551
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99156
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99271
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68604
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3911
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6983
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163739
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729526
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37146
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12844
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94489
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94788
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67208
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40029
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663711
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129398
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69069
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32715
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08041
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89738
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90136
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65802
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40892
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628872
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094523
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651237
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28218
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03144
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84896
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85322
ƒ(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64387
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41694
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97433
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59376
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059144
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611244
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23662
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98153
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79979
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80352
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62966
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42437
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68291
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558419
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023248
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570714
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19044
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93076
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74982
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75228
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61537
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43124
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51921
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52283
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986924
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529657
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14373
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87914
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6991
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69956
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.601
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43748
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90083
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487069
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950117
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488084
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09648
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82677
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64764
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6454
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60395
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44314
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81923
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451116
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912867
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446055
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04874
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7736
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59553
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58987
(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60843
‡(410.18, 7.14, 365.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40283
