¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(416.23, 14.70, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198431
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30141
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22626
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14403
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69504
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6469
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42269
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58117
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96182
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47019
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106301
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330844
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574807
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837195
§(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601181
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927866
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286012
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69449
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146727
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650134
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21056
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83514
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55518
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23147
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08712
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97608
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18433
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92511
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83974
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34594
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4941
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63859
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104347
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328734
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572106
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296713
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596098
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92231
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283278
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691455
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143368
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646401
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20128
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82407
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54256
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16292
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95063
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81369
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01674
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26753
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16298
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80155
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27002
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40816
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102349
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326578
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569274
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292041
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590964
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916722
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280418
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688321
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13989
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642474
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19195
©(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81286
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52976
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09581
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8168
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65656
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85468
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06079
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48436
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40938
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76653
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19535
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10031
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324377
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566547
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287302
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585837
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911101
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277488
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685062
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136292
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638473
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18257
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8015
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51686
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03003
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6855
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50452
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69796
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89906
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10836
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70881
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38078
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73487
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12237
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098228
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32213
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007957
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282522
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580655
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905414
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274427
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681674
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132542
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634303
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17313
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79002
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50376
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96563
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55668
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35743
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54632
¬(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7427
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94698
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15957
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9415
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35202
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7067
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08061
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096107
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31984
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003538
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277728
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575413
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901972
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271323
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678271
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128724
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629301
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16363
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77839
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45181
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90254
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43034
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21499
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39955
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59143
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79094
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99856
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28283
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98915
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3267
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68216
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05699
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093945
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317505
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999091
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272887
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570171
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899034
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268084
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674705
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124779
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620756
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15409
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76661
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39474
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84076
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32502
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07712
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25756
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44509
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64005
±(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84285
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0539
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50383
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96649
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30494
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66143
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0374
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091742
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741985
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994642
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268027
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564892
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896023
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264764
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671028
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120703
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612149
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14447
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75476
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33886
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78026
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25936
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94361
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12009
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30346
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49408
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69231
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89854
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11322
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62463
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94731
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28688
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64465
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02199
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089499
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73781
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99013
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263173
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559574
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892906
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261363
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667242
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116522
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603502
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1348
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7427
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28408
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72101
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19504
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81428
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98698
´(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16637
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35284
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5467
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74833
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95817
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1767
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6079
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93177
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2727
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63194
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01091
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500136
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73365
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985583
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258235
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554218
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889709
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257878
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663369
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112231
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594812
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12507
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73055
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23046
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66302
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13214
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68902
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85806
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03368
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21613
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4058
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60304
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80827
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02193
(417.26, 14.73, 245.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28534
