¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(337.06, 7.09, 320.00) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.234955
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137259
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445106
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761389
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10117
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09852
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.07368
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.05044
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02881
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00877
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.990288
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.973364
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.95798
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.944126
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.93179
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.920967
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.911642
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.903812
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.89747
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.892612
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.841607
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.839716
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826367
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052133
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294439
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555204
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836467
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152487
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498873
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870438
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168851
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473862
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792234
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1343
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12871
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10379
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08049
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.05879
Â(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.03868
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02015
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00317
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.987742
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.973848
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.961473
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.950616
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.941262
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.933408
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.927046
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.922173
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.871015
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09001
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837551
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064111
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30737
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569067
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851474
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170851
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518939
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899359
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201017
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503293
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823765
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17443
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16061
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1356
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11223
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09046
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.07029
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.0517
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.03467
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.01919
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00524
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.992831
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.981937
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.972553
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.964672
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.958291
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.953402
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.902081
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.24993
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847762
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076213
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320333
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583079
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868234
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189323
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539102
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921473
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23257
Ë(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533384
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859657
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21632
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.19423
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16914
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14569
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12385
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10361
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08495
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06786
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.05233
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.03834
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02589
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.01496
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00554
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.997632
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.991228
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.986321
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.93483
(337.36, 7.16, 320.85) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 18.88429
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856811
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088367
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333425
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59717
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885293
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207886
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559355
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943658
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26129
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565386
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899359
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.25644
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.22961
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.20443
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.18089
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.15898
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.13867
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11994
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1028
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08721
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.07317
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06067
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.0497
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.04025
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.03232
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02589
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02096
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.969292
(337.36, 7.16, 320.85) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 21.36775
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865832
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100656
Á(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346586
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611382
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902451
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226573
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579707
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965975
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290661
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603145
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939901
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.2937
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.26677
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.2415
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.21788
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.19588
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1755
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1567
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.13949
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12385
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10976
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09721
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.0862
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.07671
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06875
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06229
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.05735
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.00549
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87489
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113006
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35987
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625685
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919689
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245314
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600155
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988406
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325633
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641603
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981254
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.33279
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.30575
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28038
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.25667
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.23459
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.21412
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.19526
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.17798
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16227
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14813
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.13553
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12448
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11495
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10696
²(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10048
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09552
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.04346
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883903
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125434
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373236
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640092
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937001
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26415
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62077
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009222
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362196
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680841
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02339
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.30738
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28041
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.2551
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.23144
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.20941
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.189
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.17018
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.15294
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14271
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14094
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14069
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14195
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14472
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14698
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14048
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.13549
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08323
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892919
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137931
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386657
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654561
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954407
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283056
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64143
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024677
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399477
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720787
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06639
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43902
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82487
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24212
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88779
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59152
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45862
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.21215
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.19484
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.17911
¬(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16494
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.15232
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14124
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1317
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12369
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1172
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11222
(337.36, 7.16, 320.85) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10876
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901893
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150491
(337.36, 7.16, 320.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400229
