¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(336.12, 7.49, 351.25) (331.59, 1.44, 369.00) (0.81, 2.16, 0.81) Human 1.758955
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.18441
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.16032
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.16695
(336.12, 7.49, 351.25) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.00498
(336.12, 7.49, 351.25) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 20.98654
(336.12, 7.49, 351.25) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.32027
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320726
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55151
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800836
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070988
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364634
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684925
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035594
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421115
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846874
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319448
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879063
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51555
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85314
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59548
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43913
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40623
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52581
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32831
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32346
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29504
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.26759
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.24339
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.24442
(336.12, 7.49, 351.25) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.42727
(336.12, 7.49, 351.25) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.4084
(336.12, 7.49, 351.25) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 21.39276
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326795
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560811
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813857
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086805
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381861
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703754
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056256
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443886
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87209
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34752
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88326
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52032
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8565
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59924
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44342
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41119
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52549
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4202
Ç(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42712
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3533
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33096
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.33008
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.32518
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328087
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562206
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81537
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089951
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388736
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715013
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072699
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466488
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897367
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37567
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909879
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52486
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85979
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60302
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44776
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41616
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52736
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51393
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53291
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4133
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38471
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.42048
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.40931
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33739
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563945
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816824
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09153
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390457
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716899
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074769
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468774
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904594
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389188
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.931125
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54113
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86316
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60684
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45208
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42114
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5276
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60948
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59308
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47515
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38085
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.51465
(336.12, 7.49, 351.25) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.49686
·(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349524
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57702
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822476
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093048
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392112
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718708
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076758
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470968
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907029
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391903
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934171
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54457
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86655
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61063
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45646
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42618
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52795
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70701
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65074
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49183
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30653
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 21.4316
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 21.98838
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361677
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590118
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836633
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103409
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393693
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720439
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078661
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.473068
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909359
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.3945
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937087
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54786
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86997
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61451
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46084
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43123
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52849
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76936
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68499
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42587
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23455
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 21.18854
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 22.00422
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373855
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603242
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850819
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118788
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409721
°(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726653
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08048
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475077
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.911587
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.396986
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939875
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55101
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87338
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61836
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46528
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43634
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52912
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77014
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62617
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36195
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16483
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 20.95403
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 22.02017
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386049
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616389
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865029
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134194
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426481
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744947
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09321
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476992
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91371
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399353
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942532
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55401
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8768
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62226
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4697
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44143
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52993
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78443
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57128
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30007
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09735
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 20.9298
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398262
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629558
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879266
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149633
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443277
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763283
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113309
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497712
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921753
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401607
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945058
¾(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55687
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88027
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62616
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47416
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44658
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53088
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80293
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52285
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24028
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33572
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 21.22689
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41049
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642743
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893525
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165098
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460105
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781661
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133451
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519888
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946277
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.419077
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947454
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55958
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88374
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6301
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47866
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45172
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54028
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82024
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4762
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18819
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8918
(336.12, 7.49, 351.25) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 21.5358
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422731
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655946
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907805
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180589
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476964
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800073
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153641
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542119
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970873
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446427
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976794
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57193
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88722
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63403
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48316
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45695
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55625
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77869
Ø(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43125
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13949
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45932
