¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (441.93, 14.36, 266.20) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 5.346942
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96216
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23101
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71988
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50907
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69675
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.52095
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799587
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994036
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202931
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42791
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670853
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933959
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21726
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522042
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854925
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218931
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614578
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051641
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531436
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04939
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62856
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28035
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01922
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86372
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83809
£(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96968
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23977
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72921
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52039
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71395
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.54258
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800934
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995481
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204484
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429584
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672664
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935922
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219171
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524125
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857204
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221517
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617423
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05479
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534648
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05298
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63258
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28489
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02438
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86964
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84496
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97794
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24921
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73934
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53269
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73239
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56579
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802308
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996953
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206069
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431293
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674512
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937924
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221145
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526278
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859558
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224201
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620378
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058064
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538048
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05677
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63683
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28968
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02984
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87591
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85222
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11454
Ø(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21335
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79216
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69324
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03658
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80371
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998458
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207688
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433037
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676398
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939971
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223184
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528499
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861989
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226986
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623444
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061458
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541636
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06076
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64131
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29475
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0356
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68708
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7255
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89028
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22376
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80464
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70841
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05735
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80514
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999991
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209337
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434816
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678321
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942056
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225285
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530788
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864494
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229871
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626619
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064972
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545407
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06497
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64602
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0058
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79368
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69447
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73409
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89981
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23494
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81796
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72457
ê(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07921
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806595
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001554
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211017
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436627
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680279
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944182
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227449
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533149
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867076
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232854
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629904
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068611
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549367
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69823
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31615
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01173
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80047
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70226
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74307
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9099
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24681
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83216
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7418
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10219
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808078
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003146
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212729
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438473
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682275
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946346
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229677
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535579
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869733
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235935
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633297
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165002
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15015
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70315
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32169
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01797
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80758
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71038
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75253
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92058
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25943
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84833
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76653
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12627
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809589
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004766
ø(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214472
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440353
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684308
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948552
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231968
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538075
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872467
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239117
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19823
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657034
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15478
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70832
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32744
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02447
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81496
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71889
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76238
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9319
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28362
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88072
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80585
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17204
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811126
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006416
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216247
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442266
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686377
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950795
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234322
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540641
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953559
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778061
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202046
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661368
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15957
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71368
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33346
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03128
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82269
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72779
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77266
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94386
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2979
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91404
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84637
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22237
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812689
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008093
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218051
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444212
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688482
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953078
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236737
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043756
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395897
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781681
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206045
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665873
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16457
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71925
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33972
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03835
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83073
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73702
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78341
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95641
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31275
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94829
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88804
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27412
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81428
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009799
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219886
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446191
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690622
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9554
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723927
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046866
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39929
(441.39, 14.20, 269.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785363
