¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(327.24, 7.31, 384.13) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.25694
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961136
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41859
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92178
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47791
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34506
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.5544
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.52823
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.50433
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48266
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.46321
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44596
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43091
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41804
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40734
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.39881
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.39243
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.3882
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38612
—(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38619
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38841
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284276
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494552
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712938
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94758
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20033
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501004
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834213
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199648
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602168
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047709
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488645
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926126
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38019
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87948
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43106
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34508
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43164
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.4057
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.38199
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.3605
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.34121
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32411
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.30919
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29642
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.28581
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27735
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27102
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26682
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26476
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26483
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26703
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285254
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50217
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721105
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956377
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21263
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519084
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854015
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221404
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622869
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011261
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437771
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89163
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34239
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83788
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38502
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.34103
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.31306
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.28733
 (327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26381
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.2425
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.22337
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.2064
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.1916
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.17894
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.16841
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.16001
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.15374
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.14958
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.14753
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.1476
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.14977
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286256
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503787
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729378
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965262
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229249
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53726
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873872
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229563
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581179
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965631
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387196
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83708
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30519
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79695
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33978
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.22625
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.19851
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.17298
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.14965
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.12851
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.10953
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0927
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.07801
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.06545
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.05501
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.04667
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.04045
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03632
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03428
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03435
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03651
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287255
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504845
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737723
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974236
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245931
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555449
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872015
œ(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19184
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540052
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92057
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336996
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781797
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26863
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75672
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29529
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08041
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08786
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.06253
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03939
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0184
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99957
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.98287
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9683
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.95583
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.94547
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9372
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.93102
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.92692
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9249
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.92496
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9271
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288261
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505954
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740294
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983312
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26265
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545626
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837729
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154549
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499401
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876108
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287516
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727327
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21249
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71715
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25162
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.97361
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.981
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.95586
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.93289
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91206
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.89337
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87679
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86233
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84995
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.83967
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.83146
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.82533
™(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.82126
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.81925
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.81931
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.82143
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289279
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507043
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741477
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992587
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246603
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514297
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803792
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117744
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459281
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83224
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238736
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673695
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15326
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67828
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20867
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.04488
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.06271
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0387
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.01685
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99715
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9796
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.96417
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.95085
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.93964
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.93052
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9235
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91855
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91569
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9149
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91619
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91956
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290331
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508143
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742668
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985729
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217937
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483362
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770324
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081372
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419676
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788932
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190653
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620861
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09489
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61976
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16647
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35774
›(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7803
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25768
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63786
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.61
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58499
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.56281
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.54346
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.52691
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.51314
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.50216
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.49395
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.4885
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48582
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48589
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48872
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291361
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509246
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743856
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977786
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193805
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452765
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73723
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045451
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380585
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746198
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143246
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568789
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03747
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55607
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12505
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33871
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78771
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25992
(327.63, 7.32, 382.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.50773
