¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(372.15, 8.70, 340.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95976
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92368
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06725
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21584
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36964
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52886
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69369
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80903
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92091
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03698
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15728
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28193
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41107
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54486
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910782
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263274
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649994
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076104
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568388
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12066
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74228
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2306
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7015
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2155
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89117
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92884
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07587
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40951
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59672
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76592
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90192
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04272
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18848
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33934
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49554
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65724
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82462
†(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96135
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07532
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19347
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31587
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44277
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57421
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73282
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936348
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291331
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680857
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110902
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607488
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16295
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78828
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31524
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79372
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31638
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08596
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03726
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59687
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20226
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57398
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75108
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88451
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02269
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16575
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31381
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46708
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62573
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78998
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96003
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.119
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23504
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35538
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48005
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61806
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77844
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94444
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961854
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319235
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71162
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146482
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647221
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2076
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83875
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39715
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88398
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41621
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24066
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14801
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71639
…(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33162
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74043
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87144
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0071
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14751
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29285
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44336
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59911
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76036
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92728
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10011
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27908
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40032
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52292
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67142
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82994
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99399
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16387
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987194
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34708
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742263
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181885
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686757
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25201
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88905
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48034
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97475
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51562
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25435
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33131
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90109
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51736
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88213
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01291
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14832
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28852
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43363
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58387
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73937
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90033
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06924
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24496
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4269
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5792
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73058
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88732
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04958
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2175
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39135
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012438
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374734
‚(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772744
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217064
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726112
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29626
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93915
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56486
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06709
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61681
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26126
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5328
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11851
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75082
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05301
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18686
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32539
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46885
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6173
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77104
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93014
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09486
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26537
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44191
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61509
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77628
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93243
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09403
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26136
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43455
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61386
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037478
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402266
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803043
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252033
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765214
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34025
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.989
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65082
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16096
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71985
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3721
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7405
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34282
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88283
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2296
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36659
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50848
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6553
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80732
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96466
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12755
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29616
ˆ(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47075
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63926
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80674
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97469
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13423
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2994
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4704
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64738
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83061
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062412
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429599
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833201
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286807
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804077
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38406
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03865
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73815
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25648
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82469
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49761
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95458
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57438
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01859
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39028
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55248
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69779
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84818
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00389
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16502
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33188
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50458
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66857
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83393
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00512
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18009
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34326
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51215
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68696
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86795
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05531
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087189
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456801
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863203
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321369
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842746
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42756
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08804
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82697
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35361
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93325
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62549
‡(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17537
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79841
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15821
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53642
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74472
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8936
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04773
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20726
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37246
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54341
(371.43, 8.81, 339.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70298
