¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(332.34, 7.49, 364.76) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.29959
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79585
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79165
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.78981
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646531
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8305
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027791
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243632
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477383
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731314
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006387
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305087
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632513
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991001
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390527
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831541
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325512
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869492
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48321
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17695
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97232
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7323
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84849
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16481
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74007
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.93933
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.91837
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89982
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.88369
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.86996
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85861
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84965
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84306
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.83884
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.83699
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649285
Å(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833449
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030956
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246559
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480369
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734549
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010054
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309085
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636753
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995774
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39435
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836939
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329374
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875577
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48984
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18448
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97976
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7367
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85363
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17089
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74409
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.98961
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.96856
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.94994
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.93375
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.91996
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.90857
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89956
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89294
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.88869
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.88682
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652089
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836452
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034178
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249529
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483526
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737833
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013778
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31315
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641058
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000625
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398221
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842431
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.333292
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881788
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49661
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19216
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78181
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74137
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85909
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17739
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73634
ñ(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.0426
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02147
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00278
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.98652
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.97267
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.96123
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.95218
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.94552
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.94125
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.93935
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65494
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839505
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037456
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252543
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48678
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741162
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017558
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317272
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645427
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005549
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40214
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848017
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337261
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88812
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50352
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20001
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78602
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7463
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86486
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18423
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72905
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09837
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07715
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05838
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.04204
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02814
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.01664
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00754
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00085
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99654
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99463
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657582
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84261
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040788
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255599
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490084
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744537
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021392
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321456
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649859
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010547
û(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407398
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853697
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342254
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.894572
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51057
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20801
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79048
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75145
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87087
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19137
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74038
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15694
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.13564
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11678
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10037
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.0864
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07484
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.0657
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05896
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05463
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05269
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659915
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845767
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044177
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258699
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493432
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747958
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025156
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3257
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654353
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015617
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859469
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348699
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901144
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51775
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96086
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79517
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75686
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87725
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19893
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75336
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21839
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.19698
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17804
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.16155
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1475
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.13589
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1267
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11992
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11555
Ê(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11359
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662284
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848974
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047622
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261839
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496828
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751424
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028925
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330005
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658912
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020761
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418685
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865336
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.355247
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907838
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52508
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9651
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80009
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76252
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88387
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20679
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7669
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.28274
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.26123
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.2422
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.22563
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21151
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.19983
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.19059
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18377
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17937
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.17738
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66469
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852233
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051119
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265023
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500267
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754936
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032746
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334369
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663646
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025978
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424449
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871295
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.3619
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914652
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53249
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96954
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8052
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76843
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89084
ÿ(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21505
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78105
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.35006
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.32844
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.30932
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.29266
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.27847
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.26673
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.25742
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.25056
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.24612
(331.65, 7.54, 365.73) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.24411
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667128
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855541
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054671
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268791
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503752
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758691
(331.65, 7.54, 365.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036614
