¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
» (407.95, 7.41, 367.43) (384.68, 2.04, 354.46) (8.16, 2.90, 6.63) Truck 6.981957
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682403
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082421
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458286
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798065
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16467
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55651
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96834
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4154
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95499
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90989
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.17116
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44557
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8003
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80807
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.686423
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.683519
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.681317
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.679814
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.679012
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.678908
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102121
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309302
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532058
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772173
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031684
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313017
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618994
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95296
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301989
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670265
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066156
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448271
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792909
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15911
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54908
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96029
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40666
œ(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96406
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95906
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9085
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91821
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.90422
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.88725
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87239
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.85962
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.85016
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.846
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.710072
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.708556
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.707743
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.707633
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104266
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311586
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534523
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774825
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034565
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316145
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622403
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954838
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291024
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658257
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05022
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430932
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78832
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1542
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54233
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95299
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39873
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97412
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00873
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99611
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00252
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99234
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.97525
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.96028
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.94742
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.93666
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.92799
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.92142
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.738363
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.737541
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.737425
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106399
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313927
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537002
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777538
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037468
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319312
™(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625856
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944909
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280206
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646438
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034634
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413986
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784286
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14984
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53627
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94645
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39162
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01659
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05896
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.12462
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.10308
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08371
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.06649
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0514
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03844
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0276
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.01886
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.01223
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00769
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00524
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 4.768314
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108621
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316261
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539533
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780236
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04041
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322494
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627792
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935125
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269585
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634815
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019443
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397413
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780818
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14611
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53092
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94065
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38534
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05951
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24383
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.21962
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.19792
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.1784
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.16105
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.14585
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.13279
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.12185
–(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.11305
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.10635
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.10177
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.09929
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.09891
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110791
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318626
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542064
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782984
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043388
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32573
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618901
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92551
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259074
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62332
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004575
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381232
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777926
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14296
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52622
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93556
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40366
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10284
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.34214
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.31806
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.2962
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27653
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25904
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.24372
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.23055
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.21953
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.21064
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20388
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.19925
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.19674
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.19635
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113002
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320987
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544649
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785733
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046378
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328995
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610151
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916016
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24876
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612036
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990089
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365492
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77511
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14044
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52223
Ÿ(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93126
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43359
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14657
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44432
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42006
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.39802
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.37819
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.36056
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.34511
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.33183
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32071
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.31175
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.30492
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.30024
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29769
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29728
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115253
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323406
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547251
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788518
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04938
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332249
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607362
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906695
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23858
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60095
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97595
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350084
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758293
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13846
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51892
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9487
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46439
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19076
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.53736
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.52569
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.50348
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48349
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.46571
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.45013
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43674
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42552
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41647
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40958
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40484
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40226
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.40183
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117482
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325842
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549841
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791344
•(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052451
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335587
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606318
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897489
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228597
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589972
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962172
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335121
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741921
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13715
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5163
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97751
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49601
(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23538
