¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ (379.83, 15.75, 278.25) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.767699
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920595
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301083
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683497
Î(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11531
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60324
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09863
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63062
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23019
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87613
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59329
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38617
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94295
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.954
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10485
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42645
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86991
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.25915
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584486
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933348
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306854
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689778
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13218
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62113
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10569
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64003
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24078
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88524
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60348
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39119
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94878
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96064
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11242
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43516
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88742
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30477
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270659
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590602
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94597
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31258
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702326
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14895
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62756
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11274
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65287
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.249
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89438
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61445
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3963
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95477
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9674
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12016
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44413
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90578
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33397
Á(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282014
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602068
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.958457
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318258
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717489
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1656
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63399
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11979
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66569
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25724
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90353
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6211
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40149
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96092
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97433
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12809
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45328
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93049
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37035
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293214
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613405
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970033
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323886
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732546
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18214
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6404
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12882
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67847
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26549
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9127
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6258
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40675
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96718
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98145
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13624
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46262
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.957
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40771
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297555
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624613
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975175
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.335971
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.747498
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19857
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64681
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14036
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68919
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27375
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92262
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63056
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41209
É(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28784
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98875
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14456
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47227
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97581
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44608
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305099
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635687
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980269
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349529
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762336
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2079
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65321
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15186
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69667
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28203
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9326
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6354
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41751
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29304
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99615
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15305
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48204
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99531
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48545
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31517
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646623
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985317
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362979
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777057
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21374
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66146
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16332
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70416
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29031
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6403
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42812
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29836
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00378
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16172
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49205
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01552
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52586
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325114
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657422
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996067
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376319
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791658
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21957
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67184
Ë(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17474
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71166
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29926
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94446
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64527
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43563
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3038
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01151
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17058
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50229
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03645
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55379
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334925
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666625
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008192
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389545
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.806142
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2254
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68218
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18612
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71917
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30825
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94898
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6503
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44056
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30935
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01941
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17962
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51273
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05805
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58487
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344602
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67115
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020211
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402655
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.820495
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23256
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69248
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19343
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72669
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31724
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95356
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6596
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44559
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31502
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0275
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18889
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52339
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07263
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62601
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354141
¹(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679853
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032114
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415645
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826447
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24192
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70274
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20026
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73472
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32624
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9582
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67149
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45072
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32362
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03573
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19828
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53427
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0757
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66804
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363543
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690697
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.043904
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.42851
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831755
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25123
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71295
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20709
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74285
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33051
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96289
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68076
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45595
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33466
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31249
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20783
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54526
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07369
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71097
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439793
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701431
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05558
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441249
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.83757
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2605
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72311
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21392
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75097
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33479
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97053
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68552
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46128
(379.83, 15.73, 278.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34187
