¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(377.96, 14.83, 275.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378176
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.71591
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952321
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148987
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360086
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587192
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83222
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097262
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384818
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672949
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950003
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249092
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572931
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973598
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483863
í(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04041
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47793
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95701
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.98368
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.95418
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.92647
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.90052
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.87631
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.85382
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.83304
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.81395
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.15858
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.99122
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.97362
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.958
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.94435
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.93265
(378.26, 14.72, 274.12) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.92291
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958051
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155152
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366705
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594321
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839924
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105587
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39387
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668256
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94495
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243633
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566988
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927113
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431807
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969704
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40077
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8725
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.15703
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.12691
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.09861
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.07209
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.04735
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.02437
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.00311
(378.26, 14.72, 274.12) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.98358
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.20117
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.17879
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19917
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1725
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14935
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.21035
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962963
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161359
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373348
Ñ(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601508
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847659
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113979
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40301
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663779
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940153
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238455
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561376
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912035
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380412
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900469
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32527
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78987
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29997
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86261
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04038
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27597
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.56136
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.52876
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.49861
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.47087
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.44554
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.42258
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55983
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.53244
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.50862
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.89196
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967446
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167613
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380108
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608751
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855506
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122468
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403177
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659583
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935599
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233563
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556087
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906321
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329639
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832717
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25142
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70907
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21123
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8029
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3614
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3455
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.81894
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.78557
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.75469
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.72627
Ë(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.70029
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.67673
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93552
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90737
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.88284
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.65798
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971947
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173664
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386861
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616081
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863377
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130995
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399493
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65565
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931365
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228991
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551142
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900915
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281965
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766364
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17916
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63008
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24509
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9445
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69612
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41599
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93203
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78187
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21601
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.99268
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.96602
(378.26, 14.72, 274.12) (372.37, 7.54, 249.14) (1.36, 1.29, 1.33) Tools 15.94182
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.32709
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29813
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27286
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976492
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178547
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393721
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623409
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871343
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139625
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396043
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651928
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927372
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224696
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54649
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895865
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276449
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701426
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17298
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73909
¶(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37375
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14866
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0454
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4875
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01842
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88243
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33825
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55964
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981045
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183458
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40061
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630842
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879362
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148332
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392865
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648515
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923713
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220699
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542161
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891152
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277298
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759518
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27806
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85653
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5058
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38169
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27209
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55994
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10607
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96328
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46236
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72433
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985663
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188385
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406313
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638341
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887429
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15201
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389885
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645304
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920257
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216976
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538131
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905594
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311503
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85625
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38566
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97692
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64141
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6239
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33379
À(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6334
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17403
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06141
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5883
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89178
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990268
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193354
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411654
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645888
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895629
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149475
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387154
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642358
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917084
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221523
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563831
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93728
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353846
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955229
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4959
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10037
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83028
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87573
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39623
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69685
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24017
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16094
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71616
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994941
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198335
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417039
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652743
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903811
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14712
(378.26, 14.72, 274.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384681
