¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(379.03, 10.05, 325.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364736
©(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.394644
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.656583
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.941975
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.254068
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.596732
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984274
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491055
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087975
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.780643
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61959
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6942
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33539
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23717
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28258
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1805
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.924331
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.146652
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.3873
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.648592
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.933251
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.244508
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.586211
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96393
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465841
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059626
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746368
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57869
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63093
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98661
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20833
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95318
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31862
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.918021
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.139831
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.379903
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.640546
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.924468
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.234882
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.575619
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.951282
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.44034
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.030338
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711663
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53726
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5666
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89533
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26118
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62579
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.50289
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.911666
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.132962
Æ(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.372455
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.632445
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.915626
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.225197
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.564961
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.9395
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414554
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.000733
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676544
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49532
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50127
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80207
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37076
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22219
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.66133
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.90527
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.126046
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364959
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.62429
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.906728
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.215447
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554237
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.927651
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388492
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970833
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641026
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45392
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44592
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70687
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43086
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3834
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.81973
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898831
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.119087
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.357415
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.616087
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.897777
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.205642
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.543453
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.915732
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363841
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940644
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605134
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41366
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72828
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60988
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39584
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45884
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.8973
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.892353
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.112085
Õ(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349827
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.607836
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888772
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.195781
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.532607
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.903752
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339723
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910181
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568875
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37094
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65655
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5112
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35146
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56635
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97746
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.885834
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.105042
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.342192
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.599535
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.879717
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.185864
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.521702
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.891706
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315407
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879453
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53227
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32784
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58379
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41091
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29788
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67584
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08711
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.879278
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.097959
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334515
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.59119
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.870614
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.175895
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.510742
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.879602
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290905
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848473
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497852
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20154
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51003
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30916
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23525
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78401
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41753
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.872685
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.090836
ı(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.326797
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.5828
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.861463
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.165878
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.49973
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.867443
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.274366
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817256
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.463923
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14815
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43537
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1883
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26463
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90291
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.74316
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.866057
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.083675
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.319039
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.574368
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.852266
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.155811
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.488666
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.855225
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.26081
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78581
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427601
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09463
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35981
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06211
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4757
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03181
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.859395
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.076478
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.311244
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.565897
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.843028
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.145699
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.477551
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.842956
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.247201
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754151
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391051
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04092
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28348
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93538
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66894
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15979
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.8527
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.069247
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.303409
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.557384
— (378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.833747
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.135543
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.466392
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.830637
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.233537
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722289
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18199
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98708
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19702
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80818
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84308
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26183
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.845974
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.061983
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.295541
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.548834
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.824427
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.125343
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.455186
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.818272
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.219823
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690233
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13575
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93311
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11019
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68064
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99681
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33023
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.839218
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.054686
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.287639
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.540252
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.815069
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.115105
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.443939
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.805862
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.206063
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657999
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08939
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87903
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02319
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55283
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18372
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39841
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.832432
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.047359
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.279706
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.531631
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.805675
(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.104829
