¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(332.58, 7.48, 362.03) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.564726
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888896
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162165
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461327
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816646
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208781
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218983
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733757
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31104
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97758
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78104
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69615
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83772
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21416
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03005
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58607
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09485
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14036
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948677
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157394
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382277
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625236
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888493
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166839
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471771
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828146
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76244
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217754
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732333
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30945
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97381
»(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78573
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70158
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84321
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22084
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72773
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59963
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10871
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14386
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948376
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157069
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381927
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624858
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888084
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171739
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48219
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360575
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761813
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216378
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730864
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30779
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96978
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79021
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7068
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84822
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22689
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91324
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65204
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12149
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1468
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948069
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15674
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381572
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624474
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887666
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173753
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995088
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360003
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761154
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215001
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729277
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.306
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96548
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79446
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71171
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85276
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2324
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92002
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24994
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13319
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14916
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947755
Ğ(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156404
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381207
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62408
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887239
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661308
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994546
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359404
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760502
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213533
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727633
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30415
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9609
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78922
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7164
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85684
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23729
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92611
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04068
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14381
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15094
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947437
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156061
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380838
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623679
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355353
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660845
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994013
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358822
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75984
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725912
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30223
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95603
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78357
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7208
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8604
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24165
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94467
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07083
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19849
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15215
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947113
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155712
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380462
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623273
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354864
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660318
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99344
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358177
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759166
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210348
è(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724113
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30018
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95087
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7776
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72496
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8635
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24803
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96692
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10043
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05104
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.1528
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946782
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155355
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380078
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073464
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35441
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659781
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992864
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357552
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758458
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208676
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722257
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29806
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94817
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77133
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72878
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8661
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26539
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98844
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12941
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69235
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15286
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946447
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154994
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813729
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353893
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659239
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992304
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356907
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757788
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206931
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720272
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29588
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94566
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7647
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72629
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86823
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2753
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00924
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15788
ƒ(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70253
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51503
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946105
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573358
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813308
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072534
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353424
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658724
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991683
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356281
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757045
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205129
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718234
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29359
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94306
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75779
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71837
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86987
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2741
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02931
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1857
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70441
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51008
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350288
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572941
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812868
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072072
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352894
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658158
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991107
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355603
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756309
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203254
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716172
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29126
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94042
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75058
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71935
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87105
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27212
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04862
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21297
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68789
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50507
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349897
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572575
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812448
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0716
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352411
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657608
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990473
…(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354929
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755608
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201311
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714005
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28877
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93762
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74636
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71992
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87169
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26924
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06715
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23962
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.673
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49991
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349528
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572146
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812009
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071126
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351876
(332.92, 7.46, 360.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657043
