¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è!(417.81, 13.34, 328.19) (423.96, 13.24, 303.26) (13.16, 11.53, 16.58) Truck 6.493723
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98561
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00447
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972149
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243889
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525982
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809579
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11212
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43552
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74235
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8996
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06317
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23342
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41074
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59548
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80287
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02272
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25279
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4937
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84415
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24258
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66864
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12518
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92254
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98605
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98924
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.99558
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.99494
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00756
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02333
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982581
Ã(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254996
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545918
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833971
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13816
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46336
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76712
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92516
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0896
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26079
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43902
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62481
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81903
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03955
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27028
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51194
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86075
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26023
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68749
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14534
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92755
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02673
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.02998
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03638
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03579
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04848
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06433
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08336
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993194
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266308
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558024
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858793
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16461
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49168
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79297
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95191
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11724
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28936
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46861
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65544
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85026
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05763
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28912
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53158
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87851
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2792
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70769
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16697
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93252
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07069
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.074
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08047
ı(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07993
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.0927
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.10864
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.12776
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003988
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277824
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570297
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.995685
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.979478
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.965592
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.952796
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.957397
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.973769
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.991262
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.018721
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.070575
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.124274
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.201967
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.312437
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.481421
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89752
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29942
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72929
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19007
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91352
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.11796
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.12134
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.12788
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1274
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14025
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15629
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17551
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.143757
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.086385
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.037868
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.991045
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.973524
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.959639
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.946843
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.950144
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.966457
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.983893
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.009667
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.061363
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.114896
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.18961
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.299671
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.460429
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91773
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32098
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.739
ö(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17897
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8393
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.15839
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.16184
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.16845
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.142178
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.082792
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.034308
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.98752
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.968578
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.954694
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.9419
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.943823
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.960087
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.977471
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.001493
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.053045
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.10643
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.178084
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.287763
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.440125
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93113
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31618
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72701
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16616
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63662
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54677
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2159
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2226
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.141928
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.080331
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.031871
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.985105
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.964636
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.950754
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.93796
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.93843
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.95465
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.97199
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.994192
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.045615
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.098868
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.167381
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.276706
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.420506
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92175
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30622
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7164
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15485
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62447
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18488
 (417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.2734
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.143004
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.079001
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.030553
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.9838
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.961697
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.947815
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.935022
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.933961
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.950146
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.96745
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.987761
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.039072
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.092207
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.157497
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.266494
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.401566
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71808
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2975
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70712
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14494
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61392
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82807
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33438
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34126
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.145408
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.078801
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.030355
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.983603
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.959757
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.945876
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.933084
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.930413
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.94657
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.963845
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.98225
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.033408
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.086444
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.148426
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.257123
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.383295
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.811353
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14038
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69921
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13653
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60494
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72909
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.39888
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.40586
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.149141
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.079729
‰ (417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.031274
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.984514
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.958817
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.944935
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.932142
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.927784
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.943921
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.961174
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.979558
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.028623
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.081573
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.140162
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.248587
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.365688
(417.98, 13.35, 327.95) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 7.622797
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82113
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68299
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12953
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59746
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69434
(417.98, 13.35, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.46697
