°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˘ (381.79, 10.90, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.871374
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.036448
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.385707
‚ (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.691216
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.019272
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158345
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700006
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33533
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10684
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0007
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0059
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79346
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86108
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.538634
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.674477
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.819444
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.974455
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.140564
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.31897
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.511057
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.718424
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.942926
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.186739
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.452416
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.742987
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.062068
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.414007
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.728234
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.05961
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207396
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755191
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41197
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19268
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09379
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12002
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83845
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90733
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.548926
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.685443
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.831151
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.986979
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.153992
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.333401
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.526606
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.735223
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.961131
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.206532
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.47401
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.766638
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.088082
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.442754
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.766056
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.100841
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257449
— (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811455
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49012
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28032
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18892
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19976
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92493
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97216
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.559347
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.696548
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.843008
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.999665
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.167595
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.348024
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.542364
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.752252
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.97959
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.226605
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.495919
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.790644
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.114493
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.471951
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.804697
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794569
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308385
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880725
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56989
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36978
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28946
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28164
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0162
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06288
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.569894
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.707789
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.855013
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.012513
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.181374
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.362838
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.558332
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.769513
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.998306
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.246964
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.518144
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.815001
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.141305
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.501603
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.844166
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843042
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360285
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951712
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65125
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46109
– (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39994
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36577
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11002
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15591
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.580569
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.719169
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.867166
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.025521
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.195329
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.377844
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.574512
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.787009
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.017277
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.267608
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.540688
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.839716
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.16852
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.531711
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.884479
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892389
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413136
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02403
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73429
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55471
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51295
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45218
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20642
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25129
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.591372
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.730686
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.87947
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.038693
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.209462
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.393044
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.590905
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.804736
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.036508
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.288539
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.563553
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.864792
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.196141
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.562282
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.925649
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942516
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467999
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09776
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81902
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6531
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62858
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54089
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30552
” (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34911
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.602301
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.742341
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.891922
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.052026
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.22377
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.408438
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.607508
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.822697
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.055997
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309758
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.586739
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.89023
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.22417
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.593318
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.967691
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993482
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533914
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17292
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90551
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75364
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74693
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.632
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48423
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44932
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.613358
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.754131
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.904522
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.065521
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.238255
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.424024
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.624325
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.840892
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.075747
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331264
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.610247
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.916029
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.25261
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.624823
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.010618
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045312
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601092
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24954
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99375
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86609
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86799
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72557
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.656
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55205
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.62454
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.76606
› (381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.917272
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.079176
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.252916
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.439805
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.641354
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.859322
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.095756
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.353061
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.63408
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.942195
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.281465
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.6568
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.054446
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097998
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669446
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32764
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08381
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97489
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99192
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82161
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79907
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65735
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.635849
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.778125
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.93017
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.092996
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.267756
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.455779
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.658597
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.877988
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.116027
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.375151
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.658241
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.968731
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.310738
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.689253
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.099191
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153552
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739072
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4073
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17576
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08587
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11877
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95235
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94639
(381.79, 10.79, 326.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81831
