¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(325.59, 7.61, 372.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4526
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77503
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74902
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68197
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54537
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80614
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63506
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65895
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335764
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498673
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672654
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858964
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058805
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273775
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50556
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756158
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027966
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323684
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646561
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000414
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389979
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820809
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299747
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835226
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43779
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12078
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90131
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7765
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7602
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71014
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57694
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75002
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6052
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65249
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337351
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500314
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674438
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860866
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060851
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27595
„(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507935
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758732
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03074
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326689
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649833
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004036
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393974
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825234
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304676
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840753
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44403
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12788
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90945
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78542
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7725
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73965
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63949
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69608
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57769
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64862
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338973
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502031
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676297
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862841
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063001
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278291
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510412
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76143
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033659
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329877
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65333
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007859
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39819
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829906
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309879
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846588
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45062
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13537
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91805
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7966
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78554
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77055
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79802
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64427
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55251
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67997
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340679
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503881
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678252
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864941
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065258
‡(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280702
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513029
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764249
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036725
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333208
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65699
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011882
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402626
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834823
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315357
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852729
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45755
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14325
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92709
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80844
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80424
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80285
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9605
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59457
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52965
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71641
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342495
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505794
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680312
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867139
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067607
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283252
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515791
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767217
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039938
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336751
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660834
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016104
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407282
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839982
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321108
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859175
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46482
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15153
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93659
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82087
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82789
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83656
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12706
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54701
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55639
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04601
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34435
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507814
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682463
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869444
‚(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070094
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285936
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518661
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770329
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043338
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340413
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664843
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020527
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41216
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845387
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327133
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86593
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47245
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1602
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94655
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8339
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85217
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8717
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29782
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50146
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59376
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18395
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346344
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509927
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684721
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871862
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072676
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288685
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52168
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773602
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046868
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344283
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669041
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02515
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417257
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851039
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333429
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872991
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48042
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16927
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95696
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84754
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87709
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90825
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47292
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5349
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63356
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17588
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348399
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512122
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687064
„(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874387
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075381
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291606
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5248
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776992
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050557
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348266
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673441
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029971
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422577
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856936
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340001
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880359
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48874
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17874
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96783
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86177
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90268
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97023
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56791
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58588
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6758
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17044
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350565
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514431
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689516
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876981
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078192
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294621
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528058
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78053
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054379
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352463
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67802
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034994
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428116
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863073
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346838
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888034
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49741
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1886
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97915
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87667
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92895
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11876
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60564
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63882
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72054
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22857
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352768
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516788
†(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692028
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879715
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08113
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297775
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531426
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784209
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058399
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356812
(326.51, 7.70, 373.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682793
