¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(337.81, 7.34, 324.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65585
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820762
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082842
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371227
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686177
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03048
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401137
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803381
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252419
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776509
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3651
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83353
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28525
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77813
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29902
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02486
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06138
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80436
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15449
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86143
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48844
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.46404
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.44333
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.42629
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.41292
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40321
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.39715
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.39472
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94948
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144432
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35356
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578432
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820838
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084474
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373794
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68898
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033508
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406247
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809019
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260618
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785622
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37541
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84095
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29334
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78699
‘(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30647
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.982
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0114
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77943
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13851
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86259
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67014
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64551
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6246
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6074
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59389
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58406
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57791
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57542
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949599
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144538
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353672
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578574
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821023
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086873
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376396
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691808
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036641
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411476
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814735
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268843
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794862
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3858
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84905
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30215
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79657
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31484
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93989
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96224
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.755
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12154
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86449
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85829
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83343
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81232
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.79494
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.78128
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.77133
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76509
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76254
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949768
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144715
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35387
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578765
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822437
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089295
“(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379041
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694704
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03978
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416822
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820623
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277163
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804134
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38806
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8578
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31167
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80695
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3241
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89839
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00658
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16288
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27635
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.25047
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22767
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20793
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19123
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17758
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16696
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15935
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15475
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15317
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949971
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144948
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354124
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57903
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824728
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091779
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381773
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697651
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043032
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42218
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826661
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285514
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813536
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38873
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8672
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32189
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81756
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33423
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90018
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06499
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17256
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23475
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20834
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.18501
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16475
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14753
“(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13334
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.12217
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11401
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10887
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10672
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950239
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145227
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3544
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580183
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827062
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094322
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384527
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70066
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046348
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425822
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832767
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293967
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823008
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38951
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87728
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33286
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82768
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34531
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9123
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12356
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18337
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40213
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37547
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35191
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33143
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.31403
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.29968
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28838
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28012
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27489
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27268
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950518
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145515
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354763
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582375
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829497
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096926
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387339
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703757
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049746
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429539
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839012
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302485
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826487
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39044
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.888
œ(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34453
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83864
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35724
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92539
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18229
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1953
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57542
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54849
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.52468
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50399
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48639
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47188
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46044
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45207
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44674
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44448
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950862
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145923
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355547
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584654
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831898
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099568
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390206
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706884
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053153
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433335
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845381
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311095
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827454
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38897
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88625
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35692
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85042
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3701
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97312
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24123
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20839
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75481
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72759
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70354
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68262
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66483
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65014
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63856
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63006
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62465
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62232
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951272
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146312
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357673
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586927
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834409
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102281
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39314
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710078
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056661
(337.68, 7.64, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437138
