¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼ (409.01, 7.34, 367.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.81199
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456217
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681339
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92383
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18566
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455332
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728947
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004175
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288213
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589256
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914314
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349461
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85338
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38059
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93631
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52173
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24676
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1169
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09821
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61753
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45673
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5942
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56988
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54853
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53013
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51469
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50217
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49258
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.4859
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48214
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48128
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48333
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456858
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681994
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924533
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186429
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449488
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723616
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.895101
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288605
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589684
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914799
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347836
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845547
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37286
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92767
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52144
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24489
£(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11076
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10218
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62229
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46254
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87072
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84604
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82438
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80571
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79004
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77733
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.57407
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76082
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75699
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75612
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75819
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457476
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682678
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925264
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186563
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443727
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718475
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.815181
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.796394
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.778852
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.76255
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.747467
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.751967
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36534
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91932
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52149
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24323
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10436
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42275
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62705
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46835
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1582
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13315
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11117
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09223
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.07631
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.498914
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.585129
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04664
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04275
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04185
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04395
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458089
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683354
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925979
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181302
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438067
µ(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713463
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.73798
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.719305
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.701867
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.685652
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.670645
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.682712
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.722395
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.703939
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.686718
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.670715
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.655917
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.642318
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.629902
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.618661
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.608589
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.599676
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.591915
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.585301
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.579828
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.474436
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.508608
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.552404
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.551468
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.551661
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.552981
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458697
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68402
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926678
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176159
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432507
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.697426
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.678745
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.661294
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.645062
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.630036
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.616201
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.641257
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.681255
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.662331
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.644635
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.628159
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.612887
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.598809
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.585912
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.574188
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.563627
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.554222
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.545964
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.538849
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.354427
©(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.44748
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.443801
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.504608
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.503144
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.5028
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.503575
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459306
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684674
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927406
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171074
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.417757
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.397412
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.378275
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.360332
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.34357
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.327976
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.332631
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.744316
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34122
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89574
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51134
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23935
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09184
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40131
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64124
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48571
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.09239
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06615
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.04311
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.289105
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.00657
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.563641
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.559901
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97543
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97132
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97035
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97251
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459928
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685352
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928111
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166087
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.349853
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.329629
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.310606
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.292765
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.276094
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.260581
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.272039
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.301715
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.283126
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.265714
­(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.249462
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.234362
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.220401
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.207567
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.19585
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.185242
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.175734
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.16732
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.159993
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.153748
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.14858
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.144485
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.141459
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.139503
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.138611
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.138785
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.140027
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460542
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68598
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924006
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161252
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.284234
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.264129
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.245215
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.227474
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.210895
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.19546
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.21339
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.235102
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.216681
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.199425
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.18332
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.168355
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.154519
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.141798
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.130185
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.119671
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.110249
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.101909
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.094647
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.088457
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.083334
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.079274
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.076274
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.074332
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.073447
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.073617
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.074845
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461146
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68665
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91954
¯(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156466
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.324135
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.305749
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.28854
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.272497
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.257603
(409.07, 7.30, 367.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.243851
