¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(336.61, 7.08, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53721
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224306
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696095
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22039
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80631
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46531
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21184
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06448
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05321
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26844
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67855
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30223
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35431
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05931
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456923
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701691
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966827
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254932
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063871
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418539
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807255
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235016
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707975
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23361
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82113
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48202
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2309
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08633
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08456
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30557
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71411
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35478
Ñ(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44965
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07414
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463052
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708321
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974022
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262767
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577633
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42734
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816875
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245638
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719771
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24674
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83587
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4987
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24983
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10804
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11574
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34244
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74949
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39548
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51897
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13672
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469116
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714884
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981144
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270524
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585811
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.920219
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826452
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256189
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731478
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25982
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85052
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51524
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26865
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12966
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14668
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37906
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78473
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43804
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58841
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19842
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475117
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721378
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988193
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278201
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593233
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92834
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295686
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266687
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743107
Ô(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27278
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86505
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53166
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28737
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15115
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17737
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41542
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81978
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4804
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65794
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25927
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481053
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727803
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995167
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285796
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600597
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936399
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304543
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709863
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754666
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28567
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87955
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54797
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30593
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17248
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20784
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45151
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85463
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52257
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72635
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3192
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486923
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734156
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002065
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293307
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607903
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944395
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313328
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719561
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168972
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29844
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89385
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5642
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32436
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19365
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23803
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48733
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88928
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56448
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77855
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37815
¥(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492724
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740434
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008883
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300724
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615149
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952326
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322044
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729183
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179645
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680655
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90807
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58027
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34269
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21469
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26797
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52241
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92371
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6062
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83047
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43617
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498456
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74664
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015622
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308037
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622334
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960191
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330688
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738724
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190232
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692467
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25438
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59622
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36088
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23559
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29769
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55114
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95795
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64767
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8821
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4932
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504119
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752769
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022277
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315259
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629454
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967985
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339255
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748186
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200731
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.70418
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26754
«(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90206
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37891
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25633
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32706
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57965
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99193
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68885
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93343
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55456
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50971
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758823
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028851
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322397
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636512
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975713
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34775
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757565
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21114
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715796
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28058
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9168
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63898
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27797
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35622
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60798
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02569
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72976
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98443
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62647
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515228
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764799
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035339
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329441
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643503
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983367
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356166
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766859
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221457
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.727308
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2935
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93142
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65615
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49639
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38503
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63608
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05921
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77042
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03518
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70746
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520671
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770692
‰(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041733
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33639
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650429
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990949
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364502
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776068
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231676
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738717
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30632
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94591
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67315
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51598
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49216
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66394
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09245
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81075
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08553
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78783
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526041
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776507
(336.70, 7.13, 318.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048025
