¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(375.55, 8.17, 342.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.580669
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13368
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545299
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868144
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22292
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612527
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042333
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532029
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11825
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75816
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49266
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31048
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00205
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531242
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850435
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19919
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586369
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013381
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498043
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06984
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70327
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42775
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19498
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87291
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26208
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517023
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834938
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18218
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563014
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98428
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463655
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02141
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64833
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36277
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08156
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74623
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9041
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50266
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819261
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165048
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54415
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961557
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42481
‚(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972918
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59343
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2981
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97014
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62191
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56009
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488128
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803437
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147701
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525079
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940504
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396285
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933181
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53856
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23548
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86072
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49995
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22934
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473478
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787426
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130197
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505876
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919282
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36761
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90101
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50045
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17901
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75325
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3803
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08012
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45868
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771319
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112528
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486453
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897899
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338681
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868563
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4639
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14056
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70947
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29696
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94878
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443756
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755046
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094751
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46689
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874399
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31025
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835938
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42707
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10428
‡(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67776
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26188
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90956
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428707
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738635
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076805
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447186
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849249
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282457
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803103
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39006
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06765
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6463
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22711
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99793
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413524
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722083
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058677
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427332
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823992
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25457
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770075
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35283
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03059
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61509
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19261
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398519
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705414
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040451
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407261
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798681
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226667
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736839
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31542
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99319
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58415
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15844
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383437
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688646
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022098
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386799
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773335
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198677
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703447
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2778
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95539
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55346
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12452
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368268
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671692
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003633
ù(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363665
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747915
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170619
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669911
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24085
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9173
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52303
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09096
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353067
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65469
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984997
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34045
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722442
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142516
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636193
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20712
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87883
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4929
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12868
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33777
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637516
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966267
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317203
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696936
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114383
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602338
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17309
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84006
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.463
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38849
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3224
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620281
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947437
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293912
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671384
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086209
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56839
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13881
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.801
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4334
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65525
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30692
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602921
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927773
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2706
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64578
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058012
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534279
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10427
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76168
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40402
ù(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92904
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291442
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585487
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906404
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247257
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62017
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029813
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500078
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06944
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72208
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37494
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61963
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.9016
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275902
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567941
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885004
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223873
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594542
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001626
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465772
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03441
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68222
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34614
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28811
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.69245
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260293
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550308
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863593
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200497
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568889
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97338
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431377
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999133
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64211
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48108
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0794
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48528
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244638
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532606
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84216
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177088
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543253
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945126
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399263
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963648
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60639
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57644
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87413
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.28873
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228928
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514828
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820669
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153669
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517572
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917665
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374324
(375.02, 8.27, 342.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941887
