¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(442.08, 14.44, 259.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20422
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42991
µ(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734632
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066689
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429818
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82855
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268342
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668236
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08727
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55426
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13996
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3876
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5106
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4913
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891564
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150841
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431543
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736443
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068624
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431951
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830922
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270972
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658885
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.077
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59724
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18798
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48305
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52869
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5443
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892898
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152279
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433131
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738146
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070505
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434003
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833141
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266924
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649665
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1062
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64061
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23645
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57826
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54698
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58628
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894169
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153667
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434634
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739734
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072266
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435921
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835299
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258679
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659785
¶(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14549
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68427
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25586
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6423
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56545
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58574
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55989
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895328
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154968
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741282
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073916
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437746
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837304
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252254
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695549
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18505
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7283
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33383
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65895
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58416
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56706
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97571
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896463
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156158
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437334
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74271
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075477
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439454
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839196
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284965
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731586
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22495
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77271
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41136
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67573
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58064
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55267
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81603
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897526
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157285
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43857
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744036
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076938
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441076
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840949
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290794
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767861
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26516
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81748
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77296
¹(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69272
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56467
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54494
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80707
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96017
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898499
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15835
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439705
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745294
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078304
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442572
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842616
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294375
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804287
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30563
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86256
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08283
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68767
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54907
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53723
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79821
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13072
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899414
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159342
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440781
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746432
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079587
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443956
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844139
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29774
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808063
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34639
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90798
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78935
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67399
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5338
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52956
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93055
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17744
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900251
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160267
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441773
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747531
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080762
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445241
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845534
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30092
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811642
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38334
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95376
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50741
´(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55886
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51886
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5219
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06861
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22525
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901019
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161087
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442649
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748492
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08181
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446379
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846796
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303936
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814981
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3871
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17189
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23636
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43103
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47432
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54908
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19294
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27412
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901698
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161802
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443471
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74938
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08277
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447443
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848008
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30675
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818148
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39063
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98987
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97564
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30515
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3306
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66608
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23762
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95271
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902328
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162478
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444194
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750159
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083643
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448409
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84962
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309355
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821059
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39392
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8967
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72471
º(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9959
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1892
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73009
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28325
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06062
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902851
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163069
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444827
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750867
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084419
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449231
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851804
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311801
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823792
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35912
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80473
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57602
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61035
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05015
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27334
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32788
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903352
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163574
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44539
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751483
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085043
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449945
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853826
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314037
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826262
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29192
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72622
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47152
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34643
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90169
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83991
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31021
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903738
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164022
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445834
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751992
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085608
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450581
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855639
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316096
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828563
(442.15, 14.45, 259.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22586
