¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(397.09, 14.00, 247.34) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.613554
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86291
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66441
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36552
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51776
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82863
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38444
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39979
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37976
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77541
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424752
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591728
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77571
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973133
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185486
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409917
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649144
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902824
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177413
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473919
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7939
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146827
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532053
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949699
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418444
¿(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.925705
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52255
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13696
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83449
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63412
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5243
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46007
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76074
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30339
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27905
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36502
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8437
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.422589
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58953
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773355
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970603
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182763
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406309
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645248
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898465
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172683
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468271
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78786
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140208
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523646
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940821
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.408587
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913689
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50902
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11553
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80684
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60462
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48639
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40372
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6945
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22437
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16127
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35255
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81294
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42051
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587401
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771074
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968154
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180127
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40282
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64148
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894261
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168124
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462826
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78203
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133821
¿(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515533
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.93224
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399065
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902025
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49589
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09468
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78116
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5759
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44949
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4687
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62987
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14729
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04639
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34229
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78466
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418513
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585339
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768866
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965784
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177574
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399449
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637765
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890214
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163735
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457585
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776412
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127667
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507712
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923958
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389872
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890713
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47787
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07442
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75667
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54796
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41358
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42632
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56683
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07219
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93435
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24824
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75878
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.416598
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583347
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766731
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963491
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175106
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396197
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634166
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886323
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159516
·(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452545
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771004
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121745
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500182
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91597
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378909
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879754
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45874
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05473
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73285
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51885
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37865
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38507
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50539
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.999
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82507
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11214
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73526
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414768
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581422
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764669
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961279
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172548
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393064
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630713
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88259
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155468
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447708
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76581
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116056
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492945
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908277
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368079
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869145
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44023
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03562
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7097
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48806
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3447
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34496
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50979
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92778
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71852
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9796
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73089
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413021
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579567
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762682
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959145
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169747
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390049
¸(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627402
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879012
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151588
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443075
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760826
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110598
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485997
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900881
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357654
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858884
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42231
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01708
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68721
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45816
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31171
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30595
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46047
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85836
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61466
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85056
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74026
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411356
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577782
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760769
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95709
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167058
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387154
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624238
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875591
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147878
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438643
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756052
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10537
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479339
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893779
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347631
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848971
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.405
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99911
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66537
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42915
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27968
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26805
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41252
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79083
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51344
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72494
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68716
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409775
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576064
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758928
²(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955114
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164478
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384377
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621218
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872326
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144339
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434415
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751491
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100375
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472973
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886972
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338009
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.839409
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38829
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9817
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64419
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40102
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24655
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23125
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36029
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71411
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41476
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60264
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56344
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408278
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574416
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757164
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953219
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162009
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381719
(395.98, 13.93, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618341
