¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(376.30, 8.03, 343.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.207133
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.26252
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.53194
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.09704
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42806
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.671661
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.023238
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.409902
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.877691
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.425784
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10954
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02157
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.26448
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.53432
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.10002
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5095
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.659635
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.010028
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.397327
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.867532
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.414313
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0881
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97785
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.21508
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.53448
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.10021
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5785
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.647346
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.996531
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.387758
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.85682
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.402006
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06796
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.93264
Ø (376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.13032
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5324
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.09763
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6347
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.634793
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.982748
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.377699
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.845558
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.388869
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05285
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90237
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.04775
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5281
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.09224
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67791
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.621985
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.968686
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.367153
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.833755
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.374911
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03679
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.8729
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.97441
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.51384
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.08409
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70792
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.608926
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.95435
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.356128
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.821418
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.360145
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0198
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84212
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.91391
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.3968
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.07317
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72459
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.595621
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.939747
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.344627
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.808551
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.344575
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0019
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81005
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.85187
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.28356
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.0595
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72787
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.582073
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.924881
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.332657
Æ (376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.795159
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.328217
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.983091
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77674
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.78837
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.17206
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.04309
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71769
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.568288
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.909757
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.320224
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.781252
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.311082
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.963395
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74221
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.73433
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.06592
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.92594
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69417
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554272
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.89472
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.307334
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.766839
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.29318
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.942822
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70648
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.69158
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.98343
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88746
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9741
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.540027
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.882722
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.293995
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.751925
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.274522
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.921387
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.6696
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.64746
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07894
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81475
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76628
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.525562
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.870322
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.28021
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.736516
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.255119
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.899106
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64112
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44104
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00889
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73444
ß(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.10843
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.510879
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.857526
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.26599
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.720621
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.234987
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.875993
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31111
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39534
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93528
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64669
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21931
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.495984
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.844339
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.251336
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.704248
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.214139
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40121
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27184
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34799
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85829
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55174
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.1802
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.48088
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.830769
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.236259
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.687406
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783829
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39197
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23124
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29917
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79675
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4499
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.465575
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.816822
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.220766
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23747
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766504
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3818
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18939
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24881
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74915
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34149
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.450073
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.802504
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749762
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221529
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748627
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37068
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14633
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19707
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69855
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22679
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.43438
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.78782
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73502
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205119
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730201
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35864
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12534
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14393
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64505
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10605
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.4185
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298159
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719889
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188234
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71128
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34567
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11031
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08941
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58871
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97965
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917894
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284132
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704325
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170894
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691807
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33176
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09428
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03364
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52655
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84792
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910566
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274696
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688336
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153075
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671874
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31701
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0772
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9766
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4452
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71116
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902951
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266319
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671987
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134845
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651424
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30134
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05902
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93827
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36186
…(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57681
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895063
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257624
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656462
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11618
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630491
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28476
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03989
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89357
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27664
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46522
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886844
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248607
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64648
(376.09, 8.07, 343.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097048
