¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(330.27, 7.50, 367.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359432
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83655
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81959
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80474
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79197
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78128
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77266
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76611
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76161
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75917
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75879
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668481
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858784
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063653
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283909
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521702
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78093
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062406
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367218
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704025
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069989
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474547
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922065
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421002
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65635
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32393
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08264
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95242
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95937
‘(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13854
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88133
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86013
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84106
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82409
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80923
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79646
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78577
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77714
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77059
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76609
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76365
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76326
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666204
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85634
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060959
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281046
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518607
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77687
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058444
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362894
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698851
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064295
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468074
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914873
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412942
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64274
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3085
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06505
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93219
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9358
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11077
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88794
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86672
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84763
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83066
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81579
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80301
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79231
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78369
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77712
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77262
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77018
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76979
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663953
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853926
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058297
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278218
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515548
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772832
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05453
Œ(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35862
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693735
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058664
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461678
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907763
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0404
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62924
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29323
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04765
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9121
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91247
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08332
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89662
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87539
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85629
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83931
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82443
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81164
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80093
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7923
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78573
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78122
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77878
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77839
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661732
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851542
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055665
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275426
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512531
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769307
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050661
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354398
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688679
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0531
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455355
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504068
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02853
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6159
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27815
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03042
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8923
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88945
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0562
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.9074
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.88615
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86703
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85004
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83514
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82234
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81162
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80298
ò(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79641
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7919
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78944
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78905
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659538
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849189
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053064
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272669
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50955
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766076
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046843
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350229
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683683
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047604
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.449111
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493575
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01676
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6027
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26322
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01343
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87273
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86667
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0294
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92028
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.899
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87987
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86285
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84794
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83513
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8244
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81574
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80916
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80465
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80219
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8018
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657374
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846866
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050495
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269951
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50661
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762887
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043074
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346114
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678249
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042175
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014172
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483137
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00515
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58965
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24847
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99662
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85336
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84419
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00294
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93526
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91397
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89481
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87777
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86284
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85001
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83927
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8306
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82401
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81948
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81702
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81663
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655237
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844575
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047964
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267266
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50371
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759742
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039354
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342052
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67315
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036818
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004933
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472864
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993662
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57677
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2339
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97998
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83426
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82196
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97684
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.95237
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93104
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91186
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8948
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87985
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.867
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85623
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84756
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84095
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83642
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83396
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83356
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653131
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842315
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045534
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26462
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500848
•(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756639
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03568
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338044
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668757
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573962
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995758
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462693
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982347
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56401
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21951
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96356
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81537
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80006
(329.55, 7.48, 368.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95105
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.9716
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.95025
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93103
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91395
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89897
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.8861
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87532
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86663
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86001
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85547
(329.55, 7.48, 368.04) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.853
