¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(327.32, 7.53, 367.06) (337.11, 1.08, 388.28) (0.81, 2.16, 0.81) Human 6.851679
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496646
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15666
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422587
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710238
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022311
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36204
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733133
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140177
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588471
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08461
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63656
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25422
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94993
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73933
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64259
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68608
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90499
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23367
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69968
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.2692
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.24721
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.22785
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.2111
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.19695
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.18538
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.1764
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.16998
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.16612
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.16483
(326.33, 7.38, 366.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.1661
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280392
Í(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498916
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15732
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423285
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710975
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023132
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362943
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734135
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141216
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.760331
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.647966
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.615779
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.593379
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.572383
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.552774
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.534522
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.517627
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.502015
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.487751
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.474841
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.463163
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.452837
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.443772
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.435967
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.437361
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.486656
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.67756
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.67343
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.67178
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.67262
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.67595
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282502
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911359
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157988
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424002
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711753
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023978
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363828
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735124
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.78062
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.607469
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.546157
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.520113
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.497793
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.476849
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.457274
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.439043
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.422129
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.406552
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.392268
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.379298
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.367632
Ğ(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.357227
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.348088
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.340196
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.340322
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.372394
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.453466
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.27838
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.27672
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.2775
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.28071
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284616
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911973
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158654
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424729
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712543
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024834
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364772
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736151
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.662704
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.55008
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.498609
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.473859
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.45157
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.430638
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.411078
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.392871
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.375975
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.360375
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.346099
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.333097
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.321397
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.310941
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.301779
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.293858
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.293615
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.321123
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.386353
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.539731
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.97597
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74643
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74766
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683287
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912614
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15933
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425469
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713367
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025734
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365729
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737201
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.635785
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.532432
â(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.483472
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.458997
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.436651
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.415715
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.396106
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.377845
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.360888
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.345262
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.330941
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.317909
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.306134
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.295636
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.286415
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.278437
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.278116
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.304358
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.365725
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.498555
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.80889
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.80761
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.80884
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683915
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913281
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160033
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42625
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714182
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026617
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366739
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738283
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.658785
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.547585
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.496473
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.471674
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.44924
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.428174
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.408461
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.390101
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.373064
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.357324
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.342898
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.329765
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.317923
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.307344
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.298022
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.289977
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.289679
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.31684
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.381042
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.528229
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.87306
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.87177
Ğ(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.87301
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684537
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913931
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160764
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427006
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715045
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027548
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367708
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73937
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.762812
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.601344
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.541273
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.515135
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.492494
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.471218
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.451283
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.432738
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.415523
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.399612
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.385038
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.371725
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.359725
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.348999
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.339534
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.331338
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.331296
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.362383
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.439723
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.94408
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.94026
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.93896
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.9402
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685162
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914627
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161505
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427822
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715891
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028462
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368739
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740484
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148222
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.739004
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.637146
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.605588
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.58247
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.560778
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.540494
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.521524
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.503918
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.487671
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.472729
À(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.459093
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.446798
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.43576
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.426013
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.41758
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.41839
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.462913
(326.33, 7.38, 366.71) (337.32, 1.07, 389.02) (0.81, 2.16, 0.81) Human 8.648352
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.01439
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.01055
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.00924
(326.33, 7.38, 366.71) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.01047
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685825
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915316
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162276
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428632
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716775
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029434
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369776
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741613
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149477
(326.33, 7.38, 366.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598758
