¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(441.53, 14.70, 257.07) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.11664
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525986
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89102
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215219
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.297226
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.270384
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.245075
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.221274
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.198967
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.353707
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.03535
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.8259
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.75356
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.85719
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.21734
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.1964
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.17777
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.16146
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.14744
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.1357
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.12624
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.11904
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911653
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097513
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296411
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509749
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739049
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986207
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253291
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542798
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84601
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173355
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530534
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908895
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257798
ğ(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.269819
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.243073
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.217854
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.194141
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.171914
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.355885
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.03786
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.82883
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.75701
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.86133
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.29592
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.27483
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.25606
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23961
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22547
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.21363
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20407
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.19678
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91485
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10091
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300086
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51366
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743279
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990746
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258231
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548128
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850039
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177733
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53531
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926959
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282692
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.28763
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.260371
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.234646
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.210432
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.187715
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.358444
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.04081
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.83227
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.76107
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.86619
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.37764
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.35638
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.33746
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.32088
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.30661
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.29465
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28499
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.27762
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918114
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104386
ä(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303799
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517665
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747559
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995384
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263232
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552527
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854222
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18229
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540263
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932416
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299804
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.370923
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.343363
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.317352
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.292867
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.269891
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.361388
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.04421
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.83622
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.76574
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.87179
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.46256
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.44113
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.42205
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.40533
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.39093
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.37885
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.36908
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.36162
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921422
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107974
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307611
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521752
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75198
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000148
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268387
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556544
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85855
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187051
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54545
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939763
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317387
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709717
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.429293
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.402985
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.378218
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.354975
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.364717
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.04805
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.8407
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.77102
Ü(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.87811
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.55077
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.52916
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.50992
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.49304
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.47851
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.4663
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.45643
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.44886
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924849
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111619
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311501
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525934
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756493
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005004
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273647
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560738
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863126
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19198
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550872
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947906
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33549
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729418
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.518265
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.491648
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.466586
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.443066
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.421062
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.05233
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.84569
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.77691
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.88517
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.64235
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.62055
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.60114
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.58411
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.56943
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.5571
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.5471
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.53944
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928309
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115339
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315481
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530229
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761113
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010004
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279015
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565074
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867851
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197132
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556479
æ(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956264
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354067
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749679
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.610395
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.583457
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.558092
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.53428
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.512004
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.05705
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.8512
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.78341
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.89296
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.73738
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71539
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.69581
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.67861
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.66378
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.65131
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.6412
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.63343
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93188
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119123
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31958
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534596
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765803
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015072
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28453
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569604
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872751
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202457
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562314
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96476
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373166
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77043
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.705802
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.678531
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.652849
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.628735
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.606175
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.06222
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.85722
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.79053
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.90149
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.83597
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81378
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.794
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.77663
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.76165
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.74904
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.7388
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.73092
â(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935525
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123032
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323748
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539076
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770618
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020224
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290144
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574293
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877814
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208011
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568364
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973492
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392769
(441.93, 14.52, 257.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791825
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.804614
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.776998
(441.93, 14.52, 257.48) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.750987
