¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(320.22, 7.02, 369.19) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.20346
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45043
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92434
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30862
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76618
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42654
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04636
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65836
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19399
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.09993
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.07349
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.18837
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8278
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.56852
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.88922
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.87518
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.46722
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.37856
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.29448
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.21461
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.14891
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.09335
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.10437
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749869
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043565
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361722
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707467
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084446
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496984
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950351
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45082
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91847
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30227
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83584
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50447
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10694
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70372
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1816
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23574
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.48564
(319.58, 7.05, 369.28) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 16.46071
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82979
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.74877
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.7312
¦(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.71719
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.21799
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.92238
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.92256
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.9263
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.93361
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.94451
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749946
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043698
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361877
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707614
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084561
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497139
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950541
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.451
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91302
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29999
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90633
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5834
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16859
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69318
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17028
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05486
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26577
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32552
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83089
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.88693
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.61772
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 24.47103
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.7789
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.77192
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.7685
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.76862
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.81407
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.93464
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.93455
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749968
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043737
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361899
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707641
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084614
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497198
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950587
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45103
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90802
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36404
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97763
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65755
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23128
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68354
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15993
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87573
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24881
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32572
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83113
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.71198
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.69789
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.83047
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.8328
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.80934
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.88176
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749936
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043675
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361809
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707548
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084515
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497083
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950462
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45094
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90347
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42873
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04977
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71566
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23195
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67485
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15061
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69835
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23129
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32521
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8305
(319.58, 7.05, 369.28) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 23.91811
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749762
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043485
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36164
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70737
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084294
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496847
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9502
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45066
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92911
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49416
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1227
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77481
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22472
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66708
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14231
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52281
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21321
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.324
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82898
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749535
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043228
ú(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361361
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707048
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08396
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496498
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9498
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4502
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9887
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56025
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19647
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80595
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21835
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66027
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.135
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3491
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2124
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3221
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8266
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749199
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042881
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360978
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706642
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083536
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496003
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949264
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44962
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.992
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58361
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24448
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80131
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21286
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65439
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12866
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17728
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21123
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3195
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82335
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748786
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042435
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360489
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706093
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08294
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495337
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948565
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44883
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9909
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58243
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24311
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80084
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21223
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65308
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12653
€(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19935
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20922
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3162
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81922
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748292
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041898
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359925
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705462
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082257
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494589
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947703
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44789
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98971
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5811
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24163
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80116
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21257
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65345
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12693
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51279
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12209
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3122
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81423
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747692
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041266
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3592
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70472
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081403
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493668
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946736
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4468
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98843
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57964
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24617
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80229
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21384
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65477
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22874
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8378
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97056
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30752
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80836
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747013
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040514
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358427
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703836
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080463
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492666
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945578
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44551
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.987
…(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57806
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25125
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80426
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2159
(319.58, 7.05, 369.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65701
