¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(378.97, 14.86, 304.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53893
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0743
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06205
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18519
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29722
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46472
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61921
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457865
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876893
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341093
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900909
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53461
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25689
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0761
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01173
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02679
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00744
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06218
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12851
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33373
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47103
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435132
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851772
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31316
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861747
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49019
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20591
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01187
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93699
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97889
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95245
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97934
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96654
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18986
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72326
¹(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412104
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82628
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284826
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822179
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44517
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15442
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89879
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86183
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93017
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89696
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88155
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88345
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00174
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42572
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38875
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800468
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256116
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78212
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39974
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08578
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76917
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76673
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84129
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82745
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78449
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80091
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8871
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55761
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365066
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774317
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227071
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741635
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35385
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01048
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68387
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61558
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75223
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74261
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68812
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71891
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79399
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85917
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341133
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747822
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197683
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700762
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30747
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93554
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59918
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46656
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59246
¹(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65835
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59249
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63761
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7017
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16223
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31471
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721043
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168007
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664675
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26075
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86109
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51522
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31956
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41742
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60218
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49749
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54771
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8129
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46655
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285101
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690753
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137949
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631194
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21266
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78708
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43171
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17467
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24522
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56541
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43431
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44006
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96806
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48423
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255228
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657763
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103024
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597372
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14696
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71349
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34891
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0663
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07577
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50042
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39285
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36906
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12258
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41251
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225154
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624613
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066202
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556972
Â(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08162
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6405
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26663
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97307
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90917
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30735
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35131
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32197
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2766
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33979
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194957
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591219
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029199
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515651
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01719
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56788
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18504
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88066
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74535
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11678
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30972
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27791
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2807
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26595
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164494
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557623
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991899
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474142
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957392
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49583
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10404
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78895
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58427
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92892
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26815
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31972
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26924
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19115
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91918
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.87053
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82577
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.78486
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.74778
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71449
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68496
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.65918
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133942
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523916
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954525
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429896
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897964
Æ(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42428
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02371
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69815
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46252
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7437
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22649
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3603
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25359
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11539
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62701
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57149
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51987
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.49992
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.484
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.47174
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.46315
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.45821
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.45693
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.4593
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103197
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48998
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916963
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376472
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838881
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35321
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94406
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60813
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36009
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55524
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18372
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3997
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23382
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05182
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80147
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.7744
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.75108
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.73149
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71561
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.70345
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69497
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69019
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68909
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69168
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072308
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455957
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87928
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323324
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780145
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28569
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.865
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51898
»(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26711
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35443
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95087
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43789
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20991
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00259
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041268
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421797
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841424
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270541
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721849
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22097
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78664
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4307
(378.92, 14.84, 303.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17514
