¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯ (396.80, 14.67, 306.07) (426.17, 13.86, 303.39) (8.74, 12.77, 16.31) Truck 9.946682
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911883
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586233
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00334
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26507
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19002
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12682
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00553
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97713
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02714
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18974
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92341
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73373
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63927
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95823
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29079
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69721
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22523
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72699
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19315
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68321
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18359
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849168
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513396
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792239
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19436
î(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06423
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97021
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91789
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90277
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89177
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07327
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89795
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44904
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34686
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88386
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21378
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55794
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92849
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47119
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94427
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4229
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92636
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46378
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786088
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440223
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.550315
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11624
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98062
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87508
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.852
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82557
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79541
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95727
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87376
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3663
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0431
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81218
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1395
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48097
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83734
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20956
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70333
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17104
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71957
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35549
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7227
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216723
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.32758
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03746
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93973
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81794
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78594
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67721
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7099
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84177
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85091
ş(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34207
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.864
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67869
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.068
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40683
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76045
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12978
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51452
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02703
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62075
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25093
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659002
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753825
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146603
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958101
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82929
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72922
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63766
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57733
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62443
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71233
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7206
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31929
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83976
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39373
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99915
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33549
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68628
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03509
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39908
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82529
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52529
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14998
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987187
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404798
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099812
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907134
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7127
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58197
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47784
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50154
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53902
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61349
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56499
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29785
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81705
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36956
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93295
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25133
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58225
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92734
ü(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28741
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66343
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32088
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05257
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71082
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852433
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377377
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051824
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86099
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63311
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47722
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41178
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42569
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40504
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51486
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41114
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27778
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7958
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32851
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80378
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16119
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48163
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82313
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17942
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55144
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00146
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84448
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61139
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839177
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34885
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002683
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.785709
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59087
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42931
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34551
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34982
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29906
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41645
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31161
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25908
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74274
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18612
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65398
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09495
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4031
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72401
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07504
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44321
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82771
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51191
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3985
ğ(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824675
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319242
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952444
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709649
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53329
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38104
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27908
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15164
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21176
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31831
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21431
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20054
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61077
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0475
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50822
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99481
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33753
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65622
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98825
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33863
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71925
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19119
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05185
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809122
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288592
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913021
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632877
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43587
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27988
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11089
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05996
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12457
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19638
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11758
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1379
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51564
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91256
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36638
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84554
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27471
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59132
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92115
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26491
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62348
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00836
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72062
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793153
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260697
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887553
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576195
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33836
ï(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14194
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00778
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98346
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03752
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09241
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99319
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94772
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50452
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84651
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22837
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70035
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19916
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52927
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85699
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19854
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55475
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92646
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81403
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776781
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240771
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861614
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542091
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28311
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07686
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95189
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90691
(398.50, 14.70, 306.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90132
