¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(437.94, 13.90, 291.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932237
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20267
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34246
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55327
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85184
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48417
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61243
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51737
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402195
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629272
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874093
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138836
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42591
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73823
¥(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079244
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416206
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750468
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174955
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705829
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2647
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26795
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42196
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64376
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97557
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6188
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77305
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09542
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403771
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630939
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875887
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140762
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428005
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740528
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081771
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431501
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76703
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202862
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732833
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29867
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33306
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50133
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73491
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10041
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75355
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9389
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40783
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405248
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632598
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877687
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142694
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430102
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742803
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08428
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447013
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783881
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230783
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750209
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34431
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39802
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5806
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82679
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22642
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88969
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11015
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04569
«(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406806
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634212
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879452
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144595
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432189
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745106
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086726
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461252
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800985
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258798
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767652
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38917
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46278
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64123
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91935
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35351
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02724
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28702
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.80014
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408288
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635841
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881172
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146504
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434227
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747321
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089174
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463961
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818334
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285938
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78511
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43319
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52728
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69549
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01255
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46466
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.181
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5172
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.71331
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409772
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637429
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882905
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148366
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436275
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749536
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09161
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466627
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835969
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30167
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802651
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47635
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59154
¨(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74923
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10641
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55954
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36942
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76573
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97544
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411244
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639035
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884632
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150197
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438277
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751728
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094011
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469254
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853819
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317402
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820164
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5186
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65548
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80255
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20092
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65478
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55997
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02311
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.57118
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412704
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640582
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886314
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152044
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440254
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75386
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096381
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471842
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875971
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333206
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837774
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55994
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7191
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85533
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29606
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75603
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73191
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29584
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.76405
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414112
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642109
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887974
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153868
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442229
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756014
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098722
¯(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474413
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892574
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348984
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85537
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60031
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76917
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9076
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39906
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86473
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87001
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66444
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415551
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643641
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889634
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155648
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444161
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758132
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101034
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476969
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899043
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364849
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873043
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63966
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81206
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9609
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48833
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97372
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00866
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04929
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416938
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645177
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891273
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157404
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446094
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760235
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103321
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479473
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905366
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38066
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890716
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67797
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85439
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01842
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5679
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08289
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14784
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52063
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418359
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646656
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892871
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159161
­(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447987
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762281
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105602
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481966
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911608
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396528
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908375
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71524
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88479
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07511
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64088
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1923
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28752
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16895
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41969
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648141
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894471
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160877
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449861
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764335
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107817
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486828
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917665
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41242
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926091
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75139
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88387
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13091
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67797
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30182
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4276
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.10123
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421053
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649572
(437.94, 13.88, 292.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896032
