¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê (417.64, 13.37, 328.50) (426.17, 13.24, 302.53) (8.74, 11.53, 18.04) Truck 6.722645
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32057
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.76457
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.77693
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.79197
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.80969
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.83011
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.85325
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.87912
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.90774
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.995197
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.963316
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.941766
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.92125
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.901754
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.906656
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.915064
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.924382
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.934617
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.968622
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.008317
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.049452
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.09834
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.181773
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.268469
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.387944
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.568893
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44913
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6185
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88629
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35522
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86466
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42
(417.75, 13.34, 328.31) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.39508
(417.75, 13.34, 328.31) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.3925
  (417.75, 13.34, 328.31) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.39236
(417.75, 13.34, 328.31) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.39467
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.99535
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.01895
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.0453
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.07443
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.044521
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.005111
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.983432
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.962797
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.943189
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.943352
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.951996
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.961557
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.972043
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.00208
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.04232
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.08402
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.128116
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.212446
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.300083
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.410644
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.592947
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37998
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54715
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96624
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44172
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9586
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52234
(417.75, 13.34, 328.31) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.35112
(417.75, 13.34, 328.31) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.36294
(417.75, 13.34, 328.31) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 16.37723
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 16.18218
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.16641
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.19049
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.21734
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.24701
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.095706
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.048392
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.026582
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.005823
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.986096
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.981305
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.990197
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.000012
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.010757
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.036659
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.077468
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.119753
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.163558
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.244132
’ (417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.332746
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.43409
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.617798
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.029499
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6035
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0484
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53068
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05522
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6277
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.85546
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.85287
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.85264
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.85478
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.34351
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.36809
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.39548
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.4257
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.148819
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.093203
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.071258
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.05037
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.030524
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.020551
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.0297
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.03978
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.050797
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.072384
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.113786
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.156682
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.201116
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.27685
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.36648
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.459684
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.643456
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 7.002395
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62643
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13281
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62212
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15463
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73621
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.80189
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.81378
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.82806
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.84472
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.52689
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.55198
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.57993
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.61074
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.20393
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.14419
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.117508
 (417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.096488
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.076517
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.061122
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.07054
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.080896
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.092199
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.109284
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.151302
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.194833
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.239923
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.310627
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.401309
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.495621
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.669935
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.975337
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48972
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98913
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5359
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13694
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80073
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.96287
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.97513
(417.75, 13.34, 328.31) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 15.98979
(417.75, 13.34, 328.31) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 16.44515
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.71678
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.74243
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.77095
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.80237
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.261114
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.200521
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.165381
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.144226
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.124127
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.105065
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.112756
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.123401
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.135
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.147563
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.19005
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.234241
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.280012
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.345482
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.43726
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.532718
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.697246
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.948326
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51349
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8446
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37776
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96319
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60888
¡ (417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 16.08229
(417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 16.07963
(417.75, 13.34, 328.31) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 16.59969
(417.75, 13.34, 328.31) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 16.61769
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.91345
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.93967
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.9688
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.00086
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.32045
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.258964
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.214931
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.193635
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.173403
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.154219
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.156386
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.167333
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.179243
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.192126
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.230058
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.274936
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.321417
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.381442
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.474354
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.571008
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.725405
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.927678
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54654
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71517
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22464
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79516
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42358
(417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 16.01729
(417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 16.0146
(417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 16.0143
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.09327
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.11717
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.144
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.17376
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.20649
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.38202
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.319602
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.266212
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.244772
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.224404
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.20509
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.201473
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.212735
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.224969
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.238185
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.271362
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.316956
™ (417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.364174
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.418531
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.512622
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.610514
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.754426
(417.75, 13.34, 328.31) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 6.95853
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58125
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75097
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07641
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63262
(417.75, 13.34, 328.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24464
(417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 15.95517
(417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 15.95246
(417.75, 13.34, 328.31) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 16.58309
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.30375
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.32825
(417.75, 13.34, 328.31) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.3557
