¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(323.69, 7.67, 370.39) (343.45, 1.15, 381.82) (0.81, 2.16, 0.81) Human 8.601713
(324.23, 7.53, 371.25) (343.37, 1.08, 381.36) (0.81, 2.16, 0.81) Human 8.71349
(324.23, 7.53, 371.25) (343.37, 1.08, 381.36) (0.81, 2.16, 0.81) Human 8.707544
(324.23, 7.53, 371.25) (343.37, 1.08, 381.36) (0.81, 2.16, 0.81) Human 8.703093
(324.23, 7.53, 371.25) (343.37, 1.08, 381.36) (0.81, 2.16, 0.81) Human 8.700027
(324.23, 7.53, 371.25) (343.37, 1.08, 381.36) (0.81, 2.16, 0.81) Human 8.731509
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 9.81182
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 9.88227
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045099
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239285
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447366
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67081
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911363
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171033
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452171
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757419
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090001
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453691
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853009
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196224
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566555
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969491
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40949
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8788
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.11519
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.09094
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.07351
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.05762
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.04332
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.03064
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.01954
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.01004
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.0021
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 9.995817
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 9.990993
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 9.987779
(324.23, 7.53, 371.25) (343.99, 1.12, 382.54) (0.81, 2.16, 0.81) Human 10.02915
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043734
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237813
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445756
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669101
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909556
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169052
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450013
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75509
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087432
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450911
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811184
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137565
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502909
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900235
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33385
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80856
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27976
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79579
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36322
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9985
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52668
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.96051
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.05255
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.45012
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042401
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236382
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444254
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667471
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907774
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167171
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447946
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75285
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085012
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445882
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814562
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087564
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440556
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832426
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25983
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72773
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20482
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71371
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27295
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89025
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78624
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.76777
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.8721
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.43519
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04113
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235028
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442799
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665906
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906095
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165369
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44597
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750706
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08269
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431135
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804399
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091697
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383909
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766042
­(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18736
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64839
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13158
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63358
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18484
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89709
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05443
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.58897
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.69785
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.71482
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.69151
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.67118
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.65382
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.63942
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.62797
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.61946
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.61389
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039945
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23375
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441412
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664433
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904503
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163615
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444127
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748662
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07611
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41667
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788531
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096416
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388918
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702383
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11648
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57076
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06008
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5553
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09889
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95871
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43075
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.42317
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.52956
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.49646
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.47353
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.45356
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.43652
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.42241
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.41122
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.40294
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.39755
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038768
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23251
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440108
¢(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663022
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903011
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161974
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442322
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746715
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063034
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402402
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77293
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101714
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394601
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708439
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04707
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49488
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98615
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47892
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01498
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02128
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.3066
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.26298
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.36699
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.19748
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.17503
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.15549
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.13883
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.12506
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.11416
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.10612
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.10094
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037728
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231359
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438847
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66169
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901543
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160422
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44066
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739293
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050179
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388391
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757605
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107605
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400869
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715179
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05275
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42064
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90468
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40428
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05951
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08483
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.11937
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.10818
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.20992
¯(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.91032
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.88832
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.86919
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.8529
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.83945
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.82883
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.82103
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.81604
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036682
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230298
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437693
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660433
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900173
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158994
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439075
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727634
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037536
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374566
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742545
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114063
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407804
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722569
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06071
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42482
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82504
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33146
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11417
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14938
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.93909
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.95857
(324.23, 7.53, 371.25) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.05814
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.63437
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.61281
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.59406
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.57812
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.56497
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.55462
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.54704
(324.23, 7.53, 371.25) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.54223
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035733
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229259
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436594
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659252
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898929
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157614
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431212
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716164
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025085
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361039
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727734
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121147
¯(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415331
(324.23, 7.53, 371.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730655
