¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(418.49, 14.57, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.892301
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78642
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.00338
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57092
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57273
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398769
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483307
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571362
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663141
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758862
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858789
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963174
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072229
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186278
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314206
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457803
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609133
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768767
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937367
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08372
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227461
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378224
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536623
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703112
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878328
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062943
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430371
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881648
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385479
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.014
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77647
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26101
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77941
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62073
¼(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.61976
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62157
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425927
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511441
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600494
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693386
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790268
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891423
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997063
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107496
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223031
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35516
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500799
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654281
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816246
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987375
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154456
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301227
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455314
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617179
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78745
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966722
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186662
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610497
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082048
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60977
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5123
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19105
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39103
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80593
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.67263
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.67165
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.67347
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453709
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540236
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630414
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724391
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822466
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924871
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031843
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143721
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26074
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397149
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54488
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700616
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865004
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038717
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222548
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377301
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534792
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700366
¾(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874553
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058048
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356961
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79935
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292623
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849324
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15158
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37594
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52509
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95342
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.72762
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.72664
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.72845
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482183
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569758
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661002
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756179
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855492
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959186
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067548
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180856
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299448
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440203
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590089
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748133
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915005
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09146
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278225
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455784
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616843
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786222
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9645
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152405
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535249
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997452
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514091
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1037
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68915
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56813
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66341
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10579
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78575
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78476
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78658
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511363
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599974
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692362
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788763
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889338
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994347
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104183
¸(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218981
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340021
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484352
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636437
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79691
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966344
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145599
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33538
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536705
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701519
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874863
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05747
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287947
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722008
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205511
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74726
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53252
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2385
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76805
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80609
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26326
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84706
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84607
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84789
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54122
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63096
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724523
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822102
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923999
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030434
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141721
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258073
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383113
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529628
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683998
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846933
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019054
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201174
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394119
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598834
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788934
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966455
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153517
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464394
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917898
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424249
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01822
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0112
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42938
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97605
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95329
¿(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42597
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9116
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91061
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91243
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571807
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662674
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757437
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856318
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959556
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067422
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180208
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298215
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427292
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576012
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732785
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898263
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073152
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258248
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45447
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662726
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879177
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061071
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252803
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649154
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123518
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683962
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33912
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53575
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62787
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19265
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10525
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59417
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97943
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97843
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.98026
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603095
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695159
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791175
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891346
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995969
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105321
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219668
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339359
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472604
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623561
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782797
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95091
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128661
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316872
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51642
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728392
µ(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953835
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158829
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397419
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842822
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372703
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983907
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6821
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.113
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83434
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4183
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26207
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66462
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63514
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728408
(417.87, 14.69, 315.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825704
