¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(394.13, 14.40, 309.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052482
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61763
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18082
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849518
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56682
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5907
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85139
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75067
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.117444
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.220671
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.329869
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.43729
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.550695
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.670766
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.799246
Ä(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.942656
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095685
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243713
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398664
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563905
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748713
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95822
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34842
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769037
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498621
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160646
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647708
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.212216
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73498
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6096
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64145
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91389
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80912
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27285
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120162
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.223539
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.332901
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.441302
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.554931
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.675245
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802824
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.94628
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099548
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249866
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405205
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570872
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752774
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962593
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329163
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778757
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394684
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187984
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678464
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244306
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77231
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65333
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69339
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97765
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86786
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74534
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.123032
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.226569
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.336102
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.445528
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.559393
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.679963
Â(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80782
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.950142
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103666
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256351
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412098
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578216
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757177
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967337
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309985
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788885
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291809
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215919
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709904
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277086
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81051
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69807
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74655
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04277
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9269
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08061
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.126054
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.229758
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.339474
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.449965
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.564079
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.68492
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.81307
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.954242
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.108039
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263169
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419347
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585938
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763982
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972452
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290885
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767367
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190035
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244454
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742037
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310571
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84948
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74382
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80095
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10924
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.966
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11372
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.129228
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.233109
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.343015
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.454618
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.568994
Æ(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.690116
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.818574
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958581
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112667
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.270321
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426953
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59404
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772634
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977941
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271869
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74532
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131673
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273601
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774867
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11749
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88931
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79055
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85654
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17708
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99096
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07782
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.132555
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.236621
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.346728
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.459486
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.574135
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.695554
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824334
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.963161
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117552
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.27781
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434916
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602526
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781693
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983803
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252939
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723382
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144168
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303364
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80841
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15252
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83834
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91344
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24634
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03393
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04148
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.136036
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.240295
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.350612
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.46457
Ë(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.579503
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.701233
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.83035
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967981
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.122693
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.285637
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443242
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611397
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791164
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990042
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234096
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701556
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157125
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333611
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842665
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19233
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97154
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88716
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97161
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31281
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08302
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00476
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.142219
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.24413
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.354666
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.469869
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585103
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.707155
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836626
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974182
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128092
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293804
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451928
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620655
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801051
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996656
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226051
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679844
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170548
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364206
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877649
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2366
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01396
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93705
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03106
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35271
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13345
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96768
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.149985
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.248128
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.358892
Ï(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.475386
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.59093
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.71332
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.843157
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981113
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.133749
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.299985
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460979
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630301
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811355
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005364
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233607
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658246
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184438
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299569
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626934
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28176
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05727
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98799
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09188
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26836
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18526
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16204
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.158012
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.252289
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.363291
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.480932
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.596988
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.719729
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.849948
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988323
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139666
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30631
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470396
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64034
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822077
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016844
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241574
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636769
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170145
(392.84, 14.46, 309.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15487
