¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(408.81, 14.08, 246.33) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.64872
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609987
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848114
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111428
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402225
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717612
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051673
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420709
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824848
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265266
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753508
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28676
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54252
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24949
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05073
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96641
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98811
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18146
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41347
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11818
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.93902
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.75718
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.69577
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.62096
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.61179
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.61812
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.30774
ú(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.48544
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173665
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379272
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600067
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837351
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100593
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390444
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703115
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036252
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40379
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805395
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243774
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.729627
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25912
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84691
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21067
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00661
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91579
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92198
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10428
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41802
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03496
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.82017
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.79526
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.78259
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.67067
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.66149
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.60827
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.78132
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.49919
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.5348
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165119
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37011
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590216
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826666
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089799
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378707
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688728
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020931
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386984
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786098
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222455
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705948
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23176
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81626
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17228
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96302
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86578
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85672
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02818
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35897
—(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.89625
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.85514
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.82609
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.8161
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.72332
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.71411
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.62953
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.6596
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.85354
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.75799
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.58706
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156631
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361009
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580437
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816062
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079047
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367019
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67445
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005712
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370291
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766961
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201313
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682475
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20468
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78681
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43725
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91987
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81633
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79239
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95318
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28196
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.94644
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.90388
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.87195
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.86384
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.77894
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.76971
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.68801
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.71684
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.63828
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.64229
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148204
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351975
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570702
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805539
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06834
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35538
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660282
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990593
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353712
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747983
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180347
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659208
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17788
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7584
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40405
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87722
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76749
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72891
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87928
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20612
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77457
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.97299
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.94247
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.93309
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.83758
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.82832
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.74967
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.68753
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.69648
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.70051
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139838
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343005
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561004
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795095
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057676
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34379
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646225
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975577
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337248
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729161
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159561
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636142
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15137
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72926
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37124
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83508
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71923
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66814
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80644
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13153
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68297
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37607
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.02967
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.01591
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.89929
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.89001
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.81456
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.85882
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.75773
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.76178
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131533
î(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334104
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551384
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784734
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047058
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332252
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632282
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960665
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320904
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710499
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138956
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612767
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12514
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70045
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33881
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06009
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67161
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61412
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73469
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05703
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59273
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28949
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.21646
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.20157
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.96412
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.95481
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.88271
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.09997
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.82207
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.82614
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123289
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325269
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541838
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774456
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03649
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320769
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618453
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945861
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304677
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691998
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118532
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589437
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0992
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67196
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30676
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02392
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62448
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56092
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66396
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97381
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50388
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20476
…(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.16852
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.15272
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.03212
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.02278
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.9542
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.88815
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.88957
(407.07, 13.98, 246.65) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.89365
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11511
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316502
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532369
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76472
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025968
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30934
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604737
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931161
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288153
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673656
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098289
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566359
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07353
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64381
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27509
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98819
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79743
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50856
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59427
(407.07, 13.98, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89191
