¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (403.75, 7.39, 366.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.952417
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9973
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77906
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.69362
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.69672
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1422
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36186
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16786
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376217
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598073
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836924
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094856
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374118
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677509
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979565
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212473
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460648
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725635
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013268
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326031
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655811
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01635
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40648
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00195
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81096
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54316
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55603
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55576
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53863
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5234
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.51008
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49865
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48911
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48144
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47564
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47171
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46964
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46943
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47108
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376144
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597976
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836827
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094767
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37404
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677407
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980176
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213105
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461329
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726345
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018116
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331192
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659027
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01981
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41026
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00678
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84294
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64176
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64909
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64849
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.63133
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.61609
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60277
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.59136
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58184
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57421
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56846
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5646
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56261
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56249
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56425
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37608
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5979
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836768
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094691
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373955
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677303
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981169
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214138
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462426
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727669
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023488
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336846
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665009
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02389
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41462
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01182
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.875
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.85472
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83339
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81403
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79664
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.7812
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76771
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.75614
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.7465
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73877
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73295
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72904
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72702
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72691
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72869
™(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376024
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597826
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836706
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094606
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373885
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677236
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982507
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215569
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463964
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73308
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029285
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343039
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671671
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02855
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41967
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01701
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90714
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.02715
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.00553
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.98591
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.96829
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.95265
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.93897
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.92725
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.91748
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.90965
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.90375
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.89978
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.89774
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.89762
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.89944
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375955
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597733
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836596
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094517
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373765
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677145
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98427
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217403
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465918
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738932
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035551
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349771
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678899
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03381
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42534
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02239
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06344
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.20627
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.18435
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.16447
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.1466
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13074
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11688
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.105
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.09509
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.08715
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.08117
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07715
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07508
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07496
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.0768
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375875
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597697
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836523
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094419
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37368
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677011
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986336
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219679
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468313
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745209
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042307
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357044
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686745
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04205
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43168
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04612
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31105
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.39241
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.37018
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.35001
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.3319
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31582
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.30176
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.28971
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.27966
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.27161
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.26555
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.26147
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.25937
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.25926
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.26112
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375819
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597623
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836461
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094352
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373606
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676932
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988871
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222336
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474529
™(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751934
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049519
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364866
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695104
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05108
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43866
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07359
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54935
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.52487
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.51671
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.54292
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.52455
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.50823
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.49397
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48175
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.47156
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.46339
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.45724
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.4531
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.45098
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.45085
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.45274
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375749
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597546
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836395
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094275
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373503
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676847
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99173
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225399
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48122
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759089
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057163
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373196
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70409
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06073
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44625
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1011
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77649
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8514
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33875
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13732
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35576
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16006
(403.75, 7.23, 366.78) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.8652
(403.75, 7.23, 366.78) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.66735
(403.75, 7.23, 366.78) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.58852
(403.75, 7.23, 366.78) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.55607
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375686
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597485
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836324
™(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094187
(403.75, 7.23, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373425
