¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ (359.23, 7.20, 351.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.328266
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57248
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69668
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37344
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544152
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726938
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923132
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131748
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329323
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518096
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719511
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934835
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165524
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424168
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730844
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065207
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431114
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833184
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06039
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69227
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39726
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20368
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11031
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22262
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31029
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13939
Ô(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72653
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92318
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02115
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12283
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2283
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34149
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45988
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58252
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362587
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532525
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714516
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909766
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116766
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302647
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489709
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689244
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902501
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130901
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406638
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711788
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044415
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40834
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808131
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0129
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63789
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33534
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13263
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02022
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12015
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20046
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11145
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69645
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82807
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92485
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02534
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12959
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23769
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35128
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47243
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351828
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521056
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702204
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896541
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101757
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276453
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461843
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659541
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870777
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109885
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389457
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693113
Ù(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024042
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386032
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783598
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966161
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58437
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27449
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06282
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93955
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01264
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09326
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0854
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64427
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73641
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83206
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93142
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03446
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14137
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2522
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3671
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341171
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50965
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690009
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883437
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078069
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250739
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434493
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630399
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839662
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094341
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372621
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674816
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004089
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364185
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759581
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920038
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53034
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21468
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99425
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86046
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90731
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99047
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06128
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55706
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64815
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74276
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.841
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9429
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04865
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15829
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27193
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330638
Å(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498396
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677953
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870514
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054287
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225496
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407655
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601809
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823186
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079113
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356128
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656897
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984551
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342801
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736077
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87466
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47197
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15589
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92691
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78291
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80413
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91883
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95628
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47308
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56318
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65676
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75396
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8548
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95942
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06792
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18038
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320198
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487235
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665992
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857676
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030941
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200723
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381321
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573764
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809372
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064199
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33998
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639354
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965427
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321874
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713079
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829944
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41456
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09712
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86083
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70691
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70305
Ê(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84901
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8417
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39231
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48145
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57409
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67027
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77009
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87365
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98102
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09238
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309861
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476187
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65416
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844935
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008025
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176412
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355486
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56067
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795844
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049598
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324172
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622184
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946714
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301401
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654124
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.1125
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36125
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03297
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79587
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63238
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.604
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77571
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76189
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31466
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40293
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49461
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58985
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68867
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79121
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89753
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00781
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299635
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465289
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642516
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828189
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985535
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152559
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330685
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548368
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782604
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035307
Ê(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308702
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605386
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928409
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261405
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60251
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077452
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31188
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96991
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73147
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55933
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50701
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66302
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68647
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36138
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4234
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48834
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55627
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62728
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71202
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81734
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9266
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289517
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454472
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630928
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807344
(359.88, 7.14, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963468
