¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(420.76, 14.29, 319.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49957
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761085
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980877
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214766
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464045
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730284
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023439
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382727
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792946
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27685
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81281
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40953
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29469
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01457
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8133
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69803
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43643
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24599
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9739
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070115
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248157
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436586
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636216
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84805
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07324
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312991
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56876
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842081
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146517
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517719
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973181
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47606
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03406
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90977
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54777
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2946
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12479
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00535
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7723
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51077
¹(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24123
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141301
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323323
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51607
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720395
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937324
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168093
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413971
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676416
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957177
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273313
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687546
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16036
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68334
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26487
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69854
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81069
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58605
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44968
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3256
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07344
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76667
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51826
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187593
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376088
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575879
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788005
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013579
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253882
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510372
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784597
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075705
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418468
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863796
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35489
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89921
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50571
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25133
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.084
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88964
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78884
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65959
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31876
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03167
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80542
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209943
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399728
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600933
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814578
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041839
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283995
¸(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542465
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818943
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115343
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503616
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966459
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47836
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04737
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6836
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86172
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34095
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18734
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13528
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89531
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57263
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30619
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10323
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232668
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423773
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626404
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841623
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070584
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31459
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575123
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853876
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169746
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580387
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05116
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57229
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15212
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8203
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54628
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44316
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30141
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26746
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12996
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82611
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58095
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33009
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255735
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448191
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6523
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869107
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099806
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345723
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608358
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889473
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242868
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658529
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13746
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66804
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25901
¸(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10737
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6023
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54739
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41782
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49949
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37241
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08811
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84245
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55031
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279196
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473014
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678614
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897064
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129539
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377405
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642229
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93322
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317314
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738037
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22533
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76566
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36807
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40766
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65855
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65367
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53661
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73804
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62313
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35931
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05403
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77763
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30304
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49825
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705377
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925465
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159794
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409653
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676645
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002605
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393072
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820448
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31479
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86515
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53645
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79665
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7151
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76202
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65784
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98342
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88248
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58549
»(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27229
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01229
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327233
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523911
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732537
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954341
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190502
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442414
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711662
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073227
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470218
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905066
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40592
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96659
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80618
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36494
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77198
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87253
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86775
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23584
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14243
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79535
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49754
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25464
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351809
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549925
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760189
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983685
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22174
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475746
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775353
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145053
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548729
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991273
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49872
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07001
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08781
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81555
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82906
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9852
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08941
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49563
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34522
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02122
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74939
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53585
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364177
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576366
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788239
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013509
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253496
·(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50962
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842337
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218072
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628654
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07906
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5932
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25573
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.382
(420.36, 14.34, 318.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86524
