¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(341.68, 6.99, 311.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29288
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476329
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908212
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387459
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85031
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48188
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25773
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16202
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8673
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28894
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47288
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.58398
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.58321
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.82778
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.69245
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.28365
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.15779
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.1991
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.54959
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076397
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275775
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489672
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721697
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714994
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832428
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07078
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371885
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702593
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064961
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.46444
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900751
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368049
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826412
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40992
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22462
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05069
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84664
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2638
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41003
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.27389
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.29659
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.5337
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.47963
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.185
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.0596
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.09885
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.43788
³(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074183
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273398
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487162
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498834
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589932
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786329
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064329
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363523
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693435
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055454
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452657
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893535
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348811
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824865
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38001
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19179
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01279
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82589
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23854
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3472
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.97625
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.02076
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.2508
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.27332
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.09077
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.96565
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.0028
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.33047
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072017
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2711
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245039
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354237
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524897
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780452
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057937
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355237
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68436
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045574
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440976
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8829
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329742
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823772
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35047
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15927
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97525
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80503
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21317
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2844
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.69041
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.7552
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.98035
°(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.0733
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.00087
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.87587
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.91087
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.22729
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037752
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021571
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124578
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28923
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519525
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77463
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051606
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348365
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675367
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035687
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429401
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870048
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310848
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823132
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32127
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12704
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93807
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78409
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18769
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23219
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.41578
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.4994
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.75843
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.87936
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.91523
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.79017
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.82298
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.12824
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818314
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913077
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071817
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28553
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514594
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768863
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045338
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342899
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666459
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025896
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417933
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857315
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297664
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.822943
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29243
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08891
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90126
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63232
Å(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16212
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.17866
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.15177
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.25293
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.54359
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.69131
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.83376
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.70849
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.73907
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.03326
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717777
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869856
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068434
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281891
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511124
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763154
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039128
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337561
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657639
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016197
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406572
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844706
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290804
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813116
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26693
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98675
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8648
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47214
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13645
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 17.92434
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 17.89785
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.01534
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.33555
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.50894
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.7564
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.63076
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.65906
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.94226
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682286
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866758
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06511
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278314
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507752
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7575
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032984
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33235
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648902
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006596
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396121
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832213
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.284213
¾(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7925
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26771
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88582
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8287
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31366
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11069
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.096
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.21105
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.12768
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.13405
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.3321
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.68308
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.55691
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.58289
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.85517
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680202
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863715
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061843
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2748
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504268
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751905
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026902
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32639
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640254
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997089
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386383
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819847
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277894
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.77209
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26899
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84402
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79297
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15692
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23232
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06154
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.95514
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.85244
(341.05, 6.98, 312.00) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 18.11491
(341.05, 6.98, 312.00) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.1606
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.61375
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.48689
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.5105
(341.05, 6.98, 312.00) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.77192
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678164
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860724
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058633
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271348
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500544
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746367
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020883
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319825
Å(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63169
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987682
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376771
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807605
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271844
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751882
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27077
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81301
(341.05, 6.98, 312.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7576
