¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(433.29, 12.31, 340.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001194
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56936
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88244
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27534
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68217
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1959
 (433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88481
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.7262
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83921
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250375
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694685
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219909
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798439
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48736
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30057
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22646
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24072
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43875
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7123
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11446
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48932
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00021
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66263
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48409
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820683
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229765
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669724
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189985
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.758306
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44195
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23682
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14611
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12289
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30909
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56545
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92945
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30665
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80337
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44141
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.25053
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801754
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208714
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644512
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159503
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717636
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39522
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1725
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06318
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04123
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18041
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42013
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74713
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13943
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60631
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22805
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01449
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.95127
›(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782428
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187232
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619059
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128477
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676453
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34794
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10765
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95216
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05275
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25833
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58111
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95463
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4123
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01624
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77357
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.71162
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76272
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165326
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593375
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096924
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634777
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30011
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0423
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89663
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85243
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94478
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0984
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44489
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76851
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2213
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79336
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54682
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47653
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742635
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143011
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567468
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064863
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.59531
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25178
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97649
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81311
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75294
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84726
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94036
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28037
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59666
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02144
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58146
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32424
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22298
¥(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722186
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120295
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541348
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032313
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.5597
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20298
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91028
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72948
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65371
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72718
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82181
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09171
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43778
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81575
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37437
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.0901
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97272
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701376
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097187
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515018
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999288
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52396
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15371
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84368
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64578
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55478
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58979
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70642
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91065
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26547
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63533
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16713
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86088
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6003
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680221
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073707
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488498
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965808
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488112
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10403
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77674
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56206
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45621
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45349
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57301
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77005
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06812
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45844
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95856
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63602
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38196
§(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658731
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049856
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461791
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931892
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.452159
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05394
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70951
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47836
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.358
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31832
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43011
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63121
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90029
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27143
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75353
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40922
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1425
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636914
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02565
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434905
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897555
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416116
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00348
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64201
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40803
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27936
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21242
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2888
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46919
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75549
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0779
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55222
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18248
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89438
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614779
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001103
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407855
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862821
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379992
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.952685
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57429
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34536
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20171
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12395
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16713
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29442
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61275
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90738
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33919
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.96059
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65138
±(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594189
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976222
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380643
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827699
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343792
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901564
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51389
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28287
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12444
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03613
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06219
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14722
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43056
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73963
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14495
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.74297
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41328
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67999
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573806
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951019
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353278
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792212
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307532
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850144
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46371
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22055
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04756
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94895
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95828
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02278
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2411
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56792
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95581
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52166
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18003
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35048
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97181
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553299
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925506
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325775
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756376
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271224
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798458
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41357
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15845
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96496
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84895
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85542
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89983
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09009
(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3687
À(433.32, 12.18, 341.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77006
