¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(324.84, 7.62, 372.22) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 21.87629
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68244
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34051
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695888
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886958
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093783
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318097
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586944
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850697
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13553
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456465
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799613
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174314
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588179
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.04761
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560483
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1366
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78831
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53143
í(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38648
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38064
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55068
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94755
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64402
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7477
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42471
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699041
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890948
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098076
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324731
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594182
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857764
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143225
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465863
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809602
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18532
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600365
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061173
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575666
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15371
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80775
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55368
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41221
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41072
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58631
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99043
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6966
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81366
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5099
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702303
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894965
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102399
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331312
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601364
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864877
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150971
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475279
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819658
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196402
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612634
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074831
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590961
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17095
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82733
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57611
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43814
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44106
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62227
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03373
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74971
÷(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88035
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14116
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70576
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89901
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106753
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337839
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608337
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872035
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158765
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48471
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829779
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207557
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624988
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088584
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.606364
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18832
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84705
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59871
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46429
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47165
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65855
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07742
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80334
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94774
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2343
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709553
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903082
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111136
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344309
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614972
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879236
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166733
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494156
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839964
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218782
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637424
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10243
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621875
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20581
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86692
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62148
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49064
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5025
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69514
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12152
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85751
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01584
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32851
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 23.26436
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71337
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90718
”(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115546
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350722
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621645
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886481
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175354
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503613
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850212
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230081
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649936
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116368
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637491
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22342
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88694
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64442
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5172
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5336
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73205
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16601
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9122
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08465
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 23.43682
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 24.05705
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 24.03101
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 23.15452
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717212
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911304
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119985
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357077
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628358
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89377
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183984
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513083
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86052
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241446
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66253
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130395
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653211
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24116
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9071
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66754
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54397
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56495
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76927
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21091
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9674
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15418
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 24.056
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 24.38337
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.65804
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.84581
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.81893
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721075
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915454
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124451
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363373
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635108
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901098
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192622
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522563
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870891
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252881
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6752
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144512
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66903
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25901
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9274
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69082
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57094
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59655
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80679
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2562
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02313
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60728
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61766
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 23.09603
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.91169
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.16361
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.13205
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.60595
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724962
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919628
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128943
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369605
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641895
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908466
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201265
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532051
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88132
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264384
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687947
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158715
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684954
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27698
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94783
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71426
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5981
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62839
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84463
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30188
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07938
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6831
(324.94, 7.57, 372.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.18995
·(324.94, 7.57, 372.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.17175
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 23.2767
(324.94, 7.57, 372.39) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 24.02885
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.16239
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.49369
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.45723
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.26327
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728871
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923825
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133462
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375778
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648717
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915874
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209915
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541546
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891808
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27595
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700768
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173005
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.700974
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29506
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96841
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73787
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62546
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66048
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88276
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34796
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13615
(324.94, 7.57, 372.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.1903
(324.94, 7.57, 372.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.7584
(324.94, 7.57, 372.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.86552
(324.94, 7.57, 372.39) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.47451
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.49172
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.25517
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.26468
(324.94, 7.57, 372.39) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.62492
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732802
(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928047
