¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(432.35, 14.48, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81992
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28544
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697183
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153428
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655021
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87822
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.5193
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.55971
Í(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.60201
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.64626
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.69247
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.7407
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.79099
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.95363
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.22891
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.2314
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.23631
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.24366
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.25343
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.26565
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.28032
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.29745
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.31705
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.33915
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.36375
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19049
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419199
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666492
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934675
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226461
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545055
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891209
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263094
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672485
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125985
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624107
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17995
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48994
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.76713
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.81161
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.85808
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.90658
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.95717
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.54059
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.51733
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.49602
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.58599
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.5915
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.5995
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.60999
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.62297
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.63846
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.65647
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.677
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.70009
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.72573
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178913
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4067
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652956
©(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919969
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21043
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527518
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87128
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240822
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647873
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098645
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593349
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14545
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44732
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 10.98438
(432.70, 14.48, 317.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 11.03118
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.55019
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.52117
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.49414
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.46909
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.52057
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.59748
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.95898
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.96515
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.97386
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.98512
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.99893
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.0153
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.03425
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.0558
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.07994
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.10672
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167335
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394198
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639421
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905267
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194408
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509994
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851299
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218623
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623354
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071417
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562752
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11114
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71946
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12826
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95148
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.53657
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.60663
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.67939
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.7549
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.83325
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.9145
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.35176
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.35865
™(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.36813
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.38022
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.39493
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.41226
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.43223
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.45486
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.48016
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.50814
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155755
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3817
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625887
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890571
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178395
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492481
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831182
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196507
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598932
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044302
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532318
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07703
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08068
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89711
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8341
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 12.92385
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.00093
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.08088
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.16381
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.24979
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.46114
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.77351
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.78385
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.79685
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.81253
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.8309
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.85197
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.87577
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.90231
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.93161
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144175
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369201
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612359
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875882
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162394
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474619
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811131
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174472
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574604
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017303
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502048
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04312
‰(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64083
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31012
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8432
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77197
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.25929
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.34106
(432.70, 14.48, 317.63) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 13.42586
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 15.14332
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 15.20951
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 15.27857
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 15.35057
(432.70, 14.48, 317.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.22271
(432.70, 14.48, 317.63) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 21.85095
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.31616
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132599
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356709
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598839
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861205
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146409
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456604
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791156
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152523
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55038
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990426
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471949
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00941
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60196
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26611
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02095
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7104
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77627
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.59491
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.57564
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.6341
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.69523
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.75909
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.48093
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.46871
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.45985
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.45435
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12103
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344223
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585329
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846541
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13044
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438631
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771254
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130661
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526258
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963654
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442021
ø(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975899
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56339
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22246
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97115
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64943
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70529
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94083
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.63738
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.61881
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.60247
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.58833
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.62424
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.61199
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.60314
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.59765
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109466
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331748
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571831
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831893
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114493
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420705
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751431
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108891
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502244
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936915
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412269
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942602
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52513
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17918
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9218
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77214
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63504
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85816
(432.70, 14.48, 317.63) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 14.70332
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78945
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6441
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78584
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.77281
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.76054
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.75167
(432.70, 14.48, 317.63) (444.68, 7.47, 280.61) (2.03, 1.40, 1.93) Tools 22.74621
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09791
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319283
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558348
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817265
(432.70, 14.48, 317.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09857
