¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(326.51, 7.70, 373.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 4.929384
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.577758
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.721091
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.874441
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.038506
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.20942
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393169
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591221
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80527
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037301
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289627
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564989
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866637
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198467
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565184
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972523
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427553
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939084
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518238
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17926
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79492
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75061
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87708
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22436
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.94601
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.77209
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.75366
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.7584
«(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.87894
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.22757
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.65571
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.446892
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.581357
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.724936
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878556
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.04328
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214573
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398712
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597198
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811737
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044315
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297262
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573331
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875787
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208548
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576345
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984945
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441463
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954762
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536048
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99603
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82036
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7804
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9124
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26692
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.94962
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.77938
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.76093
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.76908
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.88979
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.24908
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.1895
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.450348
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585043
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.728871
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88277
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.0478
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.219862
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404401
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603335
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818374
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051516
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305102
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581897
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885185
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218903
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587811
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997709
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455757
Ğ(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97088
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554358
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01863
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84655
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81103
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94876
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30536
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.95573
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.78904
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.77057
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.78211
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.90302
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.27311
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.75787
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.453885
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.588813
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732899
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.887081
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052425
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225286
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410237
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609629
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825182
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058904
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313146
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590688
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89483
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229532
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599582
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010816
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470438
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987435
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57317
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04189
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87346
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84253
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98617
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3381
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.96433
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.80107
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.78259
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.79748
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.91864
(327.37, 7.88, 373.32) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 17.48768
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.02591
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.457501
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.592668
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.737018
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.89149
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.057157
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.230846
½(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.416219
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616082
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832163
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06648
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321396
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599704
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904725
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240437
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61166
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024266
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485506
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004432
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34141
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06574
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90108
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87495
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02467
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37202
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.97545
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.8155
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.79698
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.81523
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.93666
(327.37, 7.88, 373.32) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 17.61338
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.6554
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.461197
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.59661
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.741228
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.895998
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.061994
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236542
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.422347
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622693
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839316
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074245
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329851
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608946
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914865
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251618
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624045
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038061
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500967
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021874
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36279
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09029
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92951
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90825
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06417
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40712
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.98909
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.83231
»(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.81377
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.83535
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.95709
(327.37, 7.88, 373.32) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 18.0764
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.34922
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.464972
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.600635
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.74553
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.900603
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.066936
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.242373
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428622
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629463
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846642
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082196
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338512
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618413
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925259
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263075
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63674
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052204
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516816
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745533
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38471
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11543
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95867
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94243
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10485
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44334
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.00526
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.85155
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.83296
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.85786
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.97995
(327.37, 7.88, 373.32) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 18.56738
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.09962
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.468829
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.604746
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.749922
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905307
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.071983
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.24834
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435043
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636392
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854141
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090335
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347378
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628107
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9359
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27481
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649744
à(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066693
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53306
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765327
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40724
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14126
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98859
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97749
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14654
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48075
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.02397
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.8732
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.85458
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.88279
(327.37, 7.88, 373.32) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 16.00527
(327.37, 7.88, 373.32) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 19.08879
(327.37, 7.88, 373.32) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 20.91366
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.472762
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.608942
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.754405
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.910107
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.077136
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.254441
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44161
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643479
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861811
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098663
(327.37, 7.88, 373.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356451
