¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö (381.46, 10.65, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04882
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.248634
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.515837
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.787406
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.042831
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.319366
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269066
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723055
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210648
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757477
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43387
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23462
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09565
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94202
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88083
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8726
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.735061
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.881759
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.038612
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.206684
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.387187
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.581518
Ô (381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.791289
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.018378
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.264975
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.533662
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.813843
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.071376
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.350283
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304878
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761488
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253569
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808126
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49882
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30959
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17791
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01365
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91338
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94433
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.744226
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.891544
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.049081
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.217907
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.39925
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.594516
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.805334
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.033598
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.281524
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.551718
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.84079
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.100483
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.381819
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341215
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80051
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297212
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868587
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56483
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38178
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26923
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08709
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94697
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01771
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.753491
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.901438
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.059667
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.229261
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.411454
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.607669
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819549
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.049007
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.29828
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.570005
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.867302
Ä (381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.130159
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.41398
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378028
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840176
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341572
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930034
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63194
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45527
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36482
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16246
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98154
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09285
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.762859
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.911441
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.070373
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.240744
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.4238
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.620975
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.833933
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.064601
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.315242
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.588521
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.887593
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.160409
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.446779
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415384
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88044
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386646
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992533
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70014
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53015
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46236
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23982
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01724
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16977
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.772326
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.921554
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.081197
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.252354
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436284
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.634435
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.848484
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.080381
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.332411
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.607268
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.908143
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.19124
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.480218
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453255
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921354
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432485
¸ (381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05604
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77074
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60639
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56181
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31911
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0705
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24849
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.781895
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.931775
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.092138
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.264094
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.44891
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.64805
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.863206
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.096349
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349789
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.626246
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.928954
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.222664
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.514312
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491612
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962902
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488265
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12061
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84495
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.684
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66323
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40049
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19447
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32899
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.791563
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.942104
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.103197
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.27596
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.461676
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.661817
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.878097
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.112504
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.367373
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.645455
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.950021
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.254681
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.549064
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530499
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005136
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545818
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18624
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9205
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77079
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76667
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48387
É (381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32253
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41135
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.801329
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.952539
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.114372
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.287954
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.474579
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.675737
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.893155
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.128844
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.385163
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.664896
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.971349
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.287303
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.584484
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56995
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048024
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604253
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25295
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99736
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86025
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87082
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56944
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45417
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4956
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.811196
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.963083
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.125664
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.300076
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.487622
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.68981
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.908381
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.145371
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.40316
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.684569
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.992938
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.320536
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.620583
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609881
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091543
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663619
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32076
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07557
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9514
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94962
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65716
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58956
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58173
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.821158
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.973733
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.137073
Ï (381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.312324
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.500804
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.704035
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.923777
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.162084
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.421367
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.704473
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.014787
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.354386
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.657368
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650383
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139606
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723914
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38969
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15511
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04425
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03035
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79205
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72875
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66987
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.83122
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.98449
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.148594
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.324697
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.514123
(381.02, 10.54, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.718411
