¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (379.83, 15.73, 278.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.15759
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451739
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882848
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32154
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80267
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36397
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93719
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56244
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26212
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69071
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55386
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52731
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63366
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9239
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073317
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369596
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714883
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.079385
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467563
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889989
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32935
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81974
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38064
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9458
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57199
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27261
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70298
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5676
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54293
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65138
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93159
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079613
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37795
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729298
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084895
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483276
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897099
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33714
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84046
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38844
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95442
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58157
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28267
Ì(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0539
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58153
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55872
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66939
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93955
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39847
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0829
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391047
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743576
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094075
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498876
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904179
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34513
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86111
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39627
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96307
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59595
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29278
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06525
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59567
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57468
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68235
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94778
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41155
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08614
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404013
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751953
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108212
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507308
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911228
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36373
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88168
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40411
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97174
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61163
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30295
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07667
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60996
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58413
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6897
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95624
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42139
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090734
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416843
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756918
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122233
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513737
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918239
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38225
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89658
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41198
Ñ(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98045
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6208
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31317
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08814
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61672
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59079
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69733
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96498
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43159
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102409
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429536
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762158
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136139
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520134
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927808
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40069
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90374
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41986
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99469
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32344
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09876
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62277
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59767
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70513
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97394
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44207
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82458
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113956
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442087
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77479
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14993
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526499
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944471
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41904
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91092
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42776
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00893
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63926
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33377
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10414
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62904
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60475
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71318
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98327
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45283
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84483
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125369
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452507
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787307
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159807
Ë(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532829
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961049
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4373
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91811
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43647
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02317
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64855
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34414
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10962
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63542
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61194
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72144
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99275
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46387
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86942
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136642
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45694
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799706
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165597
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542749
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977538
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45343
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92531
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4493
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03201
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65789
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35523
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11522
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96225
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61943
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72995
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00255
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47526
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90552
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147778
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.464594
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811987
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171352
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557694
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.993937
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46001
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93253
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46212
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04046
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66728
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36592
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12091
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96867
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62707
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73869
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01258
Á(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48695
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94264
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15877
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475766
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824145
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177072
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572549
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01024
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4666
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94077
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47492
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04895
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6767
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3711
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12671
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97704
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6349
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74763
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02291
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49892
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98081
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169614
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.486819
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836177
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186345
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58731
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02645
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4732
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95236
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48771
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05748
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68677
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37638
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13262
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98281
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64297
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75679
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03344
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51119
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01963
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177179
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497752
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842525
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199756
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601978
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04255
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47981
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96393
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49754
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06603
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69703
È(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38175
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13863
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98872
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65119
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76616
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04424
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52378
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0434
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185245
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508564
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847698
(379.83, 15.76, 278.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213076
