¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(321.75, 7.29, 367.72) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.84946
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.74496
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.74266
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.74302
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605381
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829998
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071547
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331866
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613339
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918479
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250387
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612711
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009703
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446541
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925159
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26342
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62715
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01935
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41783
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8469
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31137
º(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23627
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.03939
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.04818
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.12675
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.70122
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.6804
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.66227
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.6468
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.63399
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.62383
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.61631
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.61142
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.60916
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.60953
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604615
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829146
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070594
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330899
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612263
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917341
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249135
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611312
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008191
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444864
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885086
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22045
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58099
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96955
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37591
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80168
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26248
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30636
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.95799
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.97835
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.05609
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.5715
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.55086
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.53287
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.51753
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.50483
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.49476
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.4873
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.48247
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.48024
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.48063
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603828
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828309
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069711
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329936
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611214
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916194
¬(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247923
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609967
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006706
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44322
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84586
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17839
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53577
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92091
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3351
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75768
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21485
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37699
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.88079
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.91124
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.98819
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.44626
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.42578
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.40793
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.39272
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.38012
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.37014
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.36275
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.35796
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.35577
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.35616
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603041
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827522
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068833
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329002
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61019
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915098
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24671
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608652
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00523
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441604
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80746
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13724
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49159
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87332
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2856
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71481
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26141
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44813
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.26546
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.24276
(322.02, 7.44, 368.30) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.22238
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.32536
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.30503
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.28732
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.27223
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.25974
¤(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.24983
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.24252
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23777
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23561
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23601
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602333
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826706
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067984
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32807
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609213
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914012
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245511
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607387
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00384
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44006
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769893
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.097
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44839
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8268
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2354
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67306
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32081
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51975
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16176
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.25693
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.23148
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20868
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.1885
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.17093
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.15595
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.14355
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.13373
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12647
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12177
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11964
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.12005
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601583
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825943
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067162
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327185
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608243
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912954
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244371
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606131
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002457
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430302
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733144
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05766
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40616
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78134
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18636
µ(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62475
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38056
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48262
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73855
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.14397
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.11871
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09606
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.07603
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.05858
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.04371
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.03141
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.02167
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.01447
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.00981
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.0077
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.00813
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600909
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825188
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066342
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326302
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607295
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911965
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243268
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604923
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001095
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396671
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697218
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01922
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3649
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73695
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15468
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61841
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29003
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37451
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90456
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.03504
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.00995
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.98746
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.96757
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.95024
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.93548
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.92327
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.9136
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.90646
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.90185
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.89976
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.9002
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60023
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824483
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065569
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325458
®(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606388
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91096
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242174
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603738
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999838
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363766
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662102
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997126
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36361
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75963
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18889
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65489
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20027
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26807
(322.02, 7.44, 368.30) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.2477
(322.02, 7.44, 368.30) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.2259
(322.02, 7.44, 368.30) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 13.20614
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.88275
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.86298
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.84578
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.83112
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.81899
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.80939
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.80231
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.79774
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.79568
(322.02, 7.44, 368.30) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.79612
(322.02, 7.44, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599586
