¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(368.00, 9.93, 323.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.146
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84752
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596221
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86718
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157246
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468343
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802813
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16343
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54902
ˆ(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89552
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26724
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66701
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31589
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04511
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75948
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3652
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92288
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52799
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78103
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99288
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38367
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77092
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17772
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60557
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16624
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92984
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91411
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65874
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43889
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25917
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336079
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589365
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859879
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149393
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459908
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793791
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15366
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54261
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94063
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31565
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71911
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36938
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07465
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74124
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48043
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04753
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66325
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02303
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17357
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54938
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94394
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35858
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79481
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41728
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20056
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0881
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82494
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61054
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44047
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329813
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58267
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852717
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141726
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45172
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784979
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14415
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53232
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95308
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36499
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77219
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4233
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05855
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72344
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46192
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17527
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80201
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26379
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22124
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71797
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12246
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54529
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9903
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67712
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48106
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2806
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9908
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78813
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62815
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323693
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576148
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845743
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134254
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44371
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776328
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13482
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52224
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94214
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39875
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8263
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44263
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04285
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70606
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44256
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26514
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94434
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23608
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27023
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76977
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30037
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7381
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19222
‰(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94613
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73652
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50529
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17548
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97178
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82239
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317706
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569757
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838943
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126947
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435863
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767904
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12572
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51241
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93151
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38713
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88146
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42876
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02756
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6891
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42371
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24402
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09042
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20905
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32143
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82391
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35767
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92565
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44208
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19204
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98347
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73763
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42207
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16176
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311873
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563509
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832251
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119829
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428226
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759691
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11687
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50285
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92109
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37586
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87193
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41522
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01261
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67259
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40532
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22349
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14268
…(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18277
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36902
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88041
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41749
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98913
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67914
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42906
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23887
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97794
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67723
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42421
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306168
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557465
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825814
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112899
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420784
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751684
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10824
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4935
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.911
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36483
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85991
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40199
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99809
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65651
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38742
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20344
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12011
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15716
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33974
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93931
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47987
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20043
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96628
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67411
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50309
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22648
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94635
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81186
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300611
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551533
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819469
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106153
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413521
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74388
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09981
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4844
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90114
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35411
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84818
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38915
…(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98395
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64084
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37002
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18394
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09817
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13225
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31122
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00063
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64554
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54887
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26402
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96565
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77647
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49677
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32605
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295218
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545786
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813337
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09956
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406448
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736264
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09167
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47556
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89152
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34362
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83681
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37663
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97016
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62561
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35307
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.165
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07684
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10803
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28351
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12398
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97634
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89846
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57292
(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29572
