¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(397.03, 14.16, 246.46) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.15282
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.8712
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.970202
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128795
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298657
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480924
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672674
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87924
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102381
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344112
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606811
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893278
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207249
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551832
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511849
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978908
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501769
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09085
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75869
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50939
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.1974
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.16592
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.14148
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.12484
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.11623
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03037
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02116
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0136
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.00769
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.97252
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.8253
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.88227
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.88293
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.962142
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.120173
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.289418
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469568
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660463
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86608
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088154
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328685
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590029
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874956
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187491
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529858
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907714
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948458
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467575
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05226
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7093
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45279
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.21638
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.18959
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.16541
 (397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.14946
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.14031
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.04395
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03472
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02715
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.02123
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91632
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.89661
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.89565
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.89631
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.954161
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.11164
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.280272
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458341
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648393
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853076
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074097
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313446
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573452
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856863
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167782
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508172
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883738
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918398
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433847
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01413
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66064
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39708
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24477
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.21725
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.19309
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.17925
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.16711
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0592
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.04996
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.04238
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03645
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93278
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91166
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91069
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91136
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946259
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103192
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271073
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447241
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636462
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84022
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060206
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29839
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557079
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839113
¡(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148328
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48677
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860083
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888704
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400568
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976513
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61482
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3422
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18136
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09455
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11122
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36137
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95381
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.07616
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0669
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.05931
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.05337
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.95107
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.92838
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.92741
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.92808
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.938441
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.094832
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.260843
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436272
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624673
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827522
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046485
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28352
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540914
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821869
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129128
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465652
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836751
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859385
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367661
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93945
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.572
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28818
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11894
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04229
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05156
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28105
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89042
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90793
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.98842
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.98305
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.97623
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.97121
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.9468
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.94582
ö(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.94649
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930702
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086562
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25073
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425431
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613026
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814975
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032932
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268835
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524951
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804844
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110179
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444819
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813738
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222417
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335239
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902861
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52988
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23501
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05761
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99108
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99306
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20226
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79289
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.02002
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.0101
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.00508
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.99824
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.96952
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.96691
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.96594
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.9666
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.923046
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.078322
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240737
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41472
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601522
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802583
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019547
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254335
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509192
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788039
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091484
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42427
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791047
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197233
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303253
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866812
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48843
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18267
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99724
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94096
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9215
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12494
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.05598
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.04332
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.46921
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.02899
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.02213
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.99136
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.98874
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.98776
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.98842
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.915473
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06909
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.230864
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404138
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590159
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790345
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00633
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240021
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493825
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771371
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073042
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404004
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768674
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171956
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271688
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831231
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44765
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13117
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93786
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87268
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85032
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.8129
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.97626
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90926
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75017
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01493
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01231
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01132
(397.04, 14.25, 245.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01198
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.907982
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059969
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221111
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393688
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578936
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778261
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993285
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225892
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478817
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754746
